,fold_0,fold_1,fold_2,fold_3,fold_4
sub1360137,0.0,0.0,0.0,1.0,0.0
sub2625567,0.0,1.0,0.0,0.0,0.0
sub2459538,1.0,0.0,0.0,0.0,0.0
sub4171380,0.0,1.0,0.0,0.0,0.0
sub4439626,0.0,0.0,0.0,1.0,0.0
sub3289771,0.0,1.0,0.0,0.0,0.0
sub2527300,0.0,0.0,0.0,0.0,1.0
sub4321445,0.0,1.0,0.0,0.0,0.0
sub2344731,0.0,0.0,0.0,0.0,1.0
sub2340931,0.0,0.0,1.0,0.0,0.0
sub5494550,0.0,0.0,0.0,0.0,1.0
sub4182248,0.0,0.0,0.0,0.0,1.0
sub3840412,0.0,0.0,0.0,0.0,1.0
sub2858651,0.0,0.0,1.0,0.0,0.0
sub4623691,1.0,0.0,0.0,0.0,0.0
sub3799776,0.0,0.0,1.0,0.0,0.0
sub4431889,0.0,0.0,0.0,1.0,0.0
sub2417630,1.0,0.0,0.0,0.0,0.0
sub4291871,0.0,0.0,0.0,0.0,1.0
sub2863203,0.0,0.0,1.0,0.0,0.0
sub1537348,0.0,1.0,0.0,0.0,0.0
sub1083701,1.0,0.0,0.0,0.0,0.0
sub2189788,0.0,0.0,0.0,0.0,1.0
sub2790209,0.0,0.0,1.0,0.0,0.0
sub3760823,0.0,0.0,1.0,0.0,0.0
sub3242785,0.0,0.0,0.0,0.0,1.0
sub3102288,1.0,0.0,0.0,0.0,0.0
sub2346768,0.0,1.0,0.0,0.0,0.0
sub4614982,0.0,0.0,0.0,0.0,1.0
sub4955468,0.0,0.0,0.0,0.0,1.0
sub3060446,1.0,0.0,0.0,0.0,0.0
sub2167781,0.0,0.0,0.0,1.0,0.0
sub5972539,1.0,0.0,0.0,0.0,0.0
sub1162110,1.0,0.0,0.0,0.0,0.0
sub2064585,0.0,0.0,0.0,1.0,0.0
sub3689373,1.0,0.0,0.0,0.0,0.0
sub2494886,0.0,0.0,0.0,1.0,0.0
sub1644921,1.0,0.0,0.0,0.0,0.0
sub1761555,1.0,0.0,0.0,0.0,0.0
sub4196915,0.0,1.0,0.0,0.0,0.0
sub1626227,0.0,0.0,0.0,0.0,1.0
sub2897870,0.0,1.0,0.0,0.0,0.0
sub1313774,0.0,0.0,0.0,1.0,0.0
sub1844476,0.0,0.0,0.0,0.0,1.0
sub2747100,0.0,1.0,0.0,0.0,0.0
sub3510080,1.0,0.0,0.0,0.0,0.0
sub3584466,0.0,0.0,0.0,1.0,0.0
sub4220372,0.0,0.0,1.0,0.0,0.0
sub2833695,0.0,0.0,1.0,0.0,0.0
sub4157226,0.0,0.0,1.0,0.0,0.0
sub3497373,1.0,0.0,0.0,0.0,0.0
sub5613632,0.0,1.0,0.0,0.0,0.0
sub2398198,0.0,0.0,1.0,0.0,0.0
sub3738650,0.0,0.0,1.0,0.0,0.0
sub1707944,0.0,0.0,1.0,0.0,0.0
sub1057627,0.0,0.0,0.0,1.0,0.0
sub3273770,0.0,0.0,0.0,0.0,1.0
sub4524222,0.0,0.0,0.0,1.0,0.0
sub1699048,0.0,0.0,1.0,0.0,0.0
sub4308519,0.0,0.0,0.0,1.0,0.0
sub4013497,0.0,0.0,0.0,0.0,1.0
sub1539679,1.0,0.0,0.0,0.0,0.0
sub3984155,0.0,1.0,0.0,0.0,0.0
sub1550196,0.0,0.0,0.0,0.0,1.0
sub2587513,0.0,0.0,0.0,1.0,0.0
sub1838619,0.0,0.0,0.0,1.0,0.0
sub2709125,0.0,0.0,1.0,0.0,0.0
sub5035855,1.0,0.0,0.0,0.0,0.0
sub2941041,0.0,1.0,0.0,0.0,0.0
sub4418968,0.0,0.0,1.0,0.0,0.0
sub3165266,0.0,0.0,0.0,0.0,1.0
sub3191888,1.0,0.0,0.0,0.0,0.0
sub1141150,0.0,1.0,0.0,0.0,0.0
sub1649202,0.0,0.0,0.0,0.0,1.0
sub3967180,0.0,0.0,0.0,0.0,1.0
sub3474142,1.0,0.0,0.0,0.0,0.0
sub4789920,0.0,0.0,0.0,0.0,1.0
sub1476576,0.0,0.0,1.0,0.0,0.0
sub3063616,0.0,1.0,0.0,0.0,0.0
sub3845590,1.0,0.0,0.0,0.0,0.0
sub2260819,0.0,0.0,1.0,0.0,0.0
sub3764915,1.0,0.0,0.0,0.0,0.0
sub1158753,0.0,0.0,0.0,0.0,1.0
sub4658613,1.0,0.0,0.0,0.0,0.0
sub4907214,0.0,0.0,1.0,0.0,0.0
sub5802530,0.0,0.0,0.0,0.0,1.0
sub1252907,0.0,1.0,0.0,0.0,0.0
sub3512511,0.0,0.0,1.0,0.0,0.0
sub2769935,0.0,0.0,0.0,1.0,0.0
sub2191750,0.0,0.0,1.0,0.0,0.0
sub1400456,0.0,0.0,0.0,0.0,1.0
sub3864575,1.0,0.0,0.0,0.0,0.0
sub4049812,1.0,0.0,0.0,0.0,0.0
sub1921836,1.0,0.0,0.0,0.0,0.0
sub3108509,0.0,0.0,1.0,0.0,0.0
sub2180015,0.0,0.0,1.0,0.0,0.0
sub4311272,0.0,1.0,0.0,0.0,0.0
sub2993477,0.0,0.0,0.0,0.0,1.0
sub3393458,1.0,0.0,0.0,0.0,0.0
sub3224261,0.0,0.0,1.0,0.0,0.0
sub1682296,0.0,0.0,0.0,1.0,0.0
sub3589786,0.0,0.0,1.0,0.0,0.0
sub2863443,1.0,0.0,0.0,0.0,0.0
sub1305134,1.0,0.0,0.0,0.0,0.0
sub3943924,0.0,0.0,0.0,0.0,1.0
sub4359872,0.0,0.0,0.0,1.0,0.0
sub1659183,0.0,0.0,0.0,1.0,0.0
sub2228834,0.0,1.0,0.0,0.0,0.0
sub1670076,0.0,0.0,0.0,0.0,1.0
sub2836722,0.0,0.0,0.0,1.0,0.0
sub4512591,0.0,0.0,0.0,1.0,0.0
sub1273597,1.0,0.0,0.0,0.0,0.0
sub3873435,0.0,0.0,0.0,1.0,0.0
sub3291511,0.0,0.0,0.0,0.0,1.0
sub1085868,1.0,0.0,0.0,0.0,0.0
sub1227419,0.0,0.0,1.0,0.0,0.0
sub1465339,0.0,0.0,0.0,0.0,1.0
sub2937929,0.0,0.0,1.0,0.0,0.0
sub4632422,0.0,1.0,0.0,0.0,0.0
sub4298162,0.0,1.0,0.0,0.0,0.0
sub2754949,0.0,0.0,1.0,0.0,0.0
sub2415636,0.0,0.0,0.0,0.0,1.0
sub4472040,0.0,0.0,0.0,1.0,0.0
sub2837262,0.0,0.0,0.0,1.0,0.0
sub1252633,0.0,0.0,0.0,0.0,1.0
sub3479518,0.0,0.0,1.0,0.0,0.0
sub5510212,0.0,0.0,0.0,1.0,0.0
sub4024714,0.0,0.0,0.0,0.0,1.0
sub4048687,0.0,0.0,0.0,1.0,0.0
sub4841327,0.0,1.0,0.0,0.0,0.0
sub2591041,0.0,0.0,1.0,0.0,0.0
sub1660475,0.0,1.0,0.0,0.0,0.0
sub2490512,0.0,1.0,0.0,0.0,0.0
sub1349807,0.0,0.0,1.0,0.0,0.0
sub1162319,0.0,0.0,0.0,0.0,1.0
sub3891004,1.0,0.0,0.0,0.0,0.0
sub1822711,0.0,0.0,0.0,1.0,0.0
sub5041498,1.0,0.0,0.0,0.0,0.0
sub4365583,0.0,0.0,1.0,0.0,0.0
sub4286790,0.0,0.0,1.0,0.0,0.0
sub2774510,1.0,0.0,0.0,0.0,0.0
sub4434643,0.0,0.0,1.0,0.0,0.0
sub3806983,0.0,1.0,0.0,0.0,0.0
sub2048131,0.0,0.0,0.0,0.0,1.0
sub2055427,0.0,0.0,0.0,1.0,0.0
sub2537206,0.0,0.0,0.0,0.0,1.0
sub2939893,0.0,1.0,0.0,0.0,0.0
sub3085593,0.0,0.0,1.0,0.0,0.0
sub1802877,0.0,1.0,0.0,0.0,0.0
sub2852390,1.0,0.0,0.0,0.0,0.0
sub3772324,0.0,0.0,1.0,0.0,0.0
sub3314524,0.0,0.0,0.0,0.0,1.0
sub2318802,1.0,0.0,0.0,0.0,0.0
sub1912690,1.0,0.0,0.0,0.0,0.0
sub3382790,0.0,0.0,0.0,1.0,0.0
sub3145435,0.0,0.0,0.0,1.0,0.0
sub2115425,0.0,0.0,1.0,0.0,0.0
sub2673388,0.0,0.0,0.0,1.0,0.0
sub4429710,0.0,0.0,1.0,0.0,0.0
sub3949206,0.0,0.0,1.0,0.0,0.0
sub2053640,0.0,0.0,1.0,0.0,0.0
sub4342138,1.0,0.0,0.0,0.0,0.0
sub4226549,0.0,1.0,0.0,0.0,0.0
sub4122150,0.0,1.0,0.0,0.0,0.0
sub1198258,0.0,0.0,0.0,0.0,1.0
sub1470701,0.0,0.0,1.0,0.0,0.0
sub2138689,0.0,0.0,0.0,1.0,0.0
sub3519447,1.0,0.0,0.0,0.0,0.0
sub3440215,0.0,0.0,0.0,1.0,0.0
sub4036474,0.0,0.0,0.0,1.0,0.0
sub4334038,0.0,0.0,0.0,0.0,1.0
sub2808673,0.0,0.0,0.0,0.0,1.0
sub5563614,0.0,1.0,0.0,0.0,0.0
sub3989076,0.0,0.0,0.0,1.0,0.0
sub3327146,0.0,0.0,0.0,1.0,0.0
sub5817785,0.0,1.0,0.0,0.0,0.0
sub1247377,0.0,0.0,0.0,1.0,0.0
sub1676259,1.0,0.0,0.0,0.0,0.0
sub5546642,0.0,0.0,0.0,1.0,0.0
sub2448225,0.0,0.0,0.0,1.0,0.0
sub3353573,0.0,1.0,0.0,0.0,0.0
sub3033196,0.0,0.0,0.0,0.0,1.0
sub3690573,1.0,0.0,0.0,0.0,0.0
sub1080477,0.0,1.0,0.0,0.0,0.0
sub1204277,0.0,0.0,1.0,0.0,0.0
sub3787953,0.0,0.0,0.0,1.0,0.0
sub4745725,0.0,0.0,0.0,0.0,1.0
sub4211466,0.0,0.0,0.0,0.0,1.0
sub2796501,0.0,1.0,0.0,0.0,0.0
sub1357252,0.0,0.0,0.0,1.0,0.0
sub3226405,0.0,1.0,0.0,0.0,0.0
sub2653372,0.0,1.0,0.0,0.0,0.0
sub4172449,1.0,0.0,0.0,0.0,0.0
sub2502079,0.0,0.0,0.0,1.0,0.0
sub4478358,1.0,0.0,0.0,0.0,0.0
sub4369752,0.0,0.0,0.0,0.0,1.0
sub3700298,1.0,0.0,0.0,0.0,0.0
sub4743517,0.0,0.0,1.0,0.0,0.0
sub2336899,0.0,0.0,0.0,1.0,0.0
sub5146225,1.0,0.0,0.0,0.0,0.0
sub2224165,0.0,0.0,0.0,0.0,1.0
sub4571212,0.0,0.0,0.0,1.0,0.0
sub4005634,0.0,0.0,0.0,0.0,1.0
sub1791582,1.0,0.0,0.0,0.0,0.0
sub3119405,0.0,0.0,0.0,0.0,1.0
sub1718826,0.0,0.0,0.0,0.0,1.0
sub2588822,0.0,0.0,0.0,0.0,1.0
sub3266084,0.0,0.0,0.0,0.0,1.0
sub4012347,0.0,0.0,1.0,0.0,0.0
sub4574267,1.0,0.0,0.0,0.0,0.0
sub1129976,0.0,0.0,0.0,0.0,1.0
sub4504066,0.0,0.0,1.0,0.0,0.0
sub3558197,0.0,0.0,0.0,0.0,1.0
sub4327397,0.0,0.0,0.0,0.0,1.0
sub2838443,0.0,0.0,0.0,0.0,1.0
sub2504649,0.0,0.0,0.0,0.0,1.0
sub3250646,0.0,0.0,0.0,0.0,1.0
sub1553957,0.0,0.0,0.0,1.0,0.0
sub1327326,0.0,0.0,1.0,0.0,0.0
sub4132965,0.0,0.0,0.0,1.0,0.0
sub2523892,0.0,0.0,0.0,1.0,0.0
sub3835299,0.0,0.0,0.0,0.0,1.0
sub4413913,0.0,0.0,0.0,1.0,0.0
sub2181322,0.0,1.0,0.0,0.0,0.0
sub3714074,0.0,0.0,1.0,0.0,0.0
sub1336588,0.0,1.0,0.0,0.0,0.0
sub3433836,0.0,1.0,0.0,0.0,0.0
sub1873214,0.0,0.0,0.0,1.0,0.0
sub3166983,0.0,0.0,0.0,0.0,1.0
sub2242401,0.0,0.0,0.0,1.0,0.0
sub1312708,0.0,1.0,0.0,0.0,0.0
sub5143480,0.0,0.0,0.0,1.0,0.0
sub3424176,0.0,0.0,1.0,0.0,0.0
sub1518012,0.0,0.0,0.0,1.0,0.0
sub4732277,0.0,0.0,0.0,0.0,1.0
sub2652734,0.0,0.0,0.0,0.0,1.0
sub2869878,0.0,0.0,0.0,0.0,1.0
sub1821218,0.0,0.0,0.0,1.0,0.0
sub1099573,1.0,0.0,0.0,0.0,0.0
sub2166363,0.0,0.0,0.0,0.0,1.0
sub3223833,0.0,1.0,0.0,0.0,0.0
sub5994767,0.0,0.0,0.0,1.0,0.0
sub4363283,0.0,1.0,0.0,0.0,0.0
sub1982934,0.0,0.0,0.0,0.0,1.0
sub5350490,0.0,1.0,0.0,0.0,0.0
sub4013765,0.0,0.0,0.0,1.0,0.0
sub1529765,0.0,1.0,0.0,0.0,0.0
sub3366956,0.0,0.0,0.0,0.0,1.0
sub4174224,0.0,0.0,0.0,1.0,0.0
sub2325225,0.0,1.0,0.0,0.0,0.0
sub3196213,0.0,0.0,0.0,1.0,0.0
sub5089191,0.0,0.0,0.0,1.0,0.0
sub3673867,0.0,0.0,0.0,1.0,0.0
sub4764464,1.0,0.0,0.0,0.0,0.0
sub4638896,0.0,0.0,1.0,0.0,0.0
sub3143754,1.0,0.0,0.0,0.0,0.0
sub5006342,0.0,0.0,1.0,0.0,0.0
sub2383454,0.0,0.0,1.0,0.0,0.0
sub1894439,0.0,0.0,0.0,1.0,0.0
sub4456878,1.0,0.0,0.0,0.0,0.0
sub2185179,0.0,0.0,0.0,0.0,1.0
sub4149042,0.0,0.0,0.0,1.0,0.0
sub4865859,0.0,0.0,0.0,1.0,0.0
sub2067273,0.0,0.0,1.0,0.0,0.0
sub3534485,1.0,0.0,0.0,0.0,0.0
sub1728938,1.0,0.0,0.0,0.0,0.0
sub2634012,0.0,0.0,0.0,0.0,1.0
sub1231694,0.0,1.0,0.0,0.0,0.0
sub2890393,0.0,0.0,0.0,1.0,0.0
sub4735037,1.0,0.0,0.0,0.0,0.0
sub2528316,0.0,1.0,0.0,0.0,0.0
sub2343878,0.0,0.0,1.0,0.0,0.0
sub5994151,0.0,0.0,1.0,0.0,0.0
sub2220581,1.0,0.0,0.0,0.0,0.0
sub3619253,0.0,1.0,0.0,0.0,0.0
sub2046598,0.0,0.0,0.0,0.0,1.0
sub4089825,0.0,0.0,0.0,0.0,1.0
sub1474589,0.0,0.0,0.0,1.0,0.0
sub3764462,0.0,1.0,0.0,0.0,0.0
sub2190446,1.0,0.0,0.0,0.0,0.0
sub3020350,0.0,0.0,1.0,0.0,0.0
sub1768660,0.0,0.0,1.0,0.0,0.0
sub2225192,0.0,0.0,1.0,0.0,0.0
sub4206374,0.0,1.0,0.0,0.0,0.0
sub5742535,0.0,0.0,0.0,1.0,0.0
sub3381569,0.0,0.0,0.0,0.0,1.0
sub4527271,0.0,1.0,0.0,0.0,0.0
sub4596760,0.0,1.0,0.0,0.0,0.0
sub2742609,0.0,0.0,0.0,1.0,0.0
sub4712194,0.0,0.0,1.0,0.0,0.0
sub2596998,0.0,1.0,0.0,0.0,0.0
sub3670920,0.0,0.0,1.0,0.0,0.0
sub2225105,0.0,0.0,0.0,0.0,1.0
sub1652787,0.0,1.0,0.0,0.0,0.0
sub1020431,0.0,0.0,1.0,0.0,0.0
sub4929937,0.0,0.0,0.0,1.0,0.0
sub4505796,0.0,1.0,0.0,0.0,0.0
sub3685616,1.0,0.0,0.0,0.0,0.0
sub4360331,0.0,0.0,0.0,0.0,1.0
sub4060223,0.0,0.0,0.0,0.0,1.0
sub1801836,0.0,0.0,0.0,1.0,0.0
