,fold_0,fold_1,fold_2,fold_3,fold_4
sub1933182,1.0,0.0,0.0,0.0,0.0
sub4717587,0.0,0.0,0.0,0.0,1.0
sub1858006,0.0,1.0,0.0,0.0,0.0
sub1238557,0.0,0.0,0.0,1.0,0.0
sub4986961,0.0,0.0,1.0,0.0,0.0
sub3068941,0.0,0.0,0.0,0.0,1.0
sub4992292,0.0,0.0,0.0,1.0,0.0
sub4116739,1.0,0.0,0.0,0.0,0.0
sub1237684,0.0,0.0,0.0,1.0,0.0
sub1001784,0.0,1.0,0.0,0.0,0.0
sub2008531,0.0,1.0,0.0,0.0,0.0
sub3063604,0.0,1.0,0.0,0.0,0.0
sub2336787,0.0,1.0,0.0,0.0,0.0
sub3624301,0.0,0.0,0.0,1.0,0.0
sub2884834,1.0,0.0,0.0,0.0,0.0
sub2936092,0.0,0.0,0.0,1.0,0.0
sub1572598,0.0,0.0,0.0,0.0,1.0
sub3078743,1.0,0.0,0.0,0.0,0.0
sub3877773,0.0,1.0,0.0,0.0,0.0
sub4025818,1.0,0.0,0.0,0.0,0.0
sub2617770,0.0,1.0,0.0,0.0,0.0
sub3800813,0.0,0.0,1.0,0.0,0.0
sub1899474,0.0,0.0,1.0,0.0,0.0
sub2684229,0.0,0.0,0.0,0.0,1.0
sub3992428,0.0,0.0,0.0,0.0,1.0
sub4708130,0.0,0.0,0.0,0.0,1.0
sub3072183,0.0,0.0,0.0,1.0,0.0
sub3411231,0.0,0.0,0.0,0.0,1.0
sub3213505,0.0,0.0,1.0,0.0,0.0
sub3690235,1.0,0.0,0.0,0.0,0.0
sub5128452,0.0,1.0,0.0,0.0,0.0
sub2926604,0.0,0.0,1.0,0.0,0.0
sub5894688,0.0,0.0,1.0,0.0,0.0
sub1042048,0.0,1.0,0.0,0.0,0.0
sub3151742,1.0,0.0,0.0,0.0,0.0
sub1448102,0.0,0.0,0.0,0.0,1.0
sub3305602,0.0,0.0,0.0,1.0,0.0
sub2450216,1.0,0.0,0.0,0.0,0.0
sub1592112,0.0,1.0,0.0,0.0,0.0
sub4474519,0.0,0.0,0.0,0.0,1.0
sub2515178,1.0,0.0,0.0,0.0,0.0
sub2803075,1.0,0.0,0.0,0.0,0.0
sub4642238,0.0,1.0,0.0,0.0,0.0
sub1326809,0.0,1.0,0.0,0.0,0.0
sub4220476,0.0,0.0,0.0,0.0,1.0
sub1747820,1.0,0.0,0.0,0.0,0.0
sub4207017,0.0,0.0,0.0,1.0,0.0
sub2903605,0.0,0.0,0.0,1.0,0.0
sub5163786,0.0,0.0,0.0,0.0,1.0
sub2684870,0.0,0.0,1.0,0.0,0.0
sub2028926,0.0,0.0,1.0,0.0,0.0
sub2898520,0.0,1.0,0.0,0.0,0.0
sub4480468,0.0,0.0,0.0,1.0,0.0
sub3188484,0.0,0.0,0.0,0.0,1.0
sub2695332,0.0,0.0,0.0,1.0,0.0
sub5433247,0.0,0.0,0.0,1.0,0.0
sub2672334,1.0,0.0,0.0,0.0,0.0
sub2909008,0.0,0.0,0.0,1.0,0.0
sub1114145,0.0,0.0,0.0,1.0,0.0
sub3613109,0.0,0.0,0.0,1.0,0.0
sub2941041,0.0,1.0,0.0,0.0,0.0
sub1506271,0.0,0.0,0.0,1.0,0.0
sub3438871,0.0,0.0,1.0,0.0,0.0
sub1030914,0.0,0.0,0.0,1.0,0.0
sub3503396,0.0,0.0,0.0,0.0,1.0
sub1760030,1.0,0.0,0.0,0.0,0.0
sub1427977,0.0,0.0,1.0,0.0,0.0
sub3639290,0.0,0.0,1.0,0.0,0.0
sub1608484,0.0,1.0,0.0,0.0,0.0
sub4142487,0.0,1.0,0.0,0.0,0.0
sub1125069,0.0,0.0,1.0,0.0,0.0
sub1631377,0.0,1.0,0.0,0.0,0.0
sub1903960,0.0,0.0,1.0,0.0,0.0
sub3764568,1.0,0.0,0.0,0.0,0.0
sub1381014,0.0,0.0,1.0,0.0,0.0
sub4572943,0.0,1.0,0.0,0.0,0.0
sub2782677,0.0,0.0,1.0,0.0,0.0
sub1555426,0.0,0.0,0.0,1.0,0.0
sub1184565,0.0,0.0,1.0,0.0,0.0
sub2830509,0.0,0.0,0.0,0.0,1.0
sub4714912,0.0,1.0,0.0,0.0,0.0
sub3386635,0.0,1.0,0.0,0.0,0.0
sub2256820,0.0,0.0,0.0,1.0,0.0
sub3002115,0.0,1.0,0.0,0.0,0.0
sub4214837,0.0,0.0,0.0,0.0,1.0
sub4001500,0.0,0.0,1.0,0.0,0.0
sub2963199,0.0,0.0,1.0,0.0,0.0
sub4781725,0.0,0.0,1.0,0.0,0.0
sub2686144,0.0,0.0,0.0,1.0,0.0
sub4511557,0.0,0.0,0.0,1.0,0.0
sub2384817,1.0,0.0,0.0,0.0,0.0
sub2948564,0.0,0.0,0.0,1.0,0.0
sub3242590,1.0,0.0,0.0,0.0,0.0
sub2542434,0.0,0.0,0.0,1.0,0.0
sub3777143,0.0,0.0,0.0,1.0,0.0
sub3160937,1.0,0.0,0.0,0.0,0.0
sub1850947,1.0,0.0,0.0,0.0,0.0
sub3044341,0.0,0.0,0.0,0.0,1.0
sub4116231,1.0,0.0,0.0,0.0,0.0
sub2459301,0.0,0.0,0.0,0.0,1.0
sub3777321,0.0,0.0,0.0,1.0,0.0
sub4517486,1.0,0.0,0.0,0.0,0.0
sub3753671,0.0,0.0,0.0,1.0,0.0
sub1724110,0.0,1.0,0.0,0.0,0.0
sub4688230,0.0,0.0,1.0,0.0,0.0
sub2569465,0.0,0.0,0.0,1.0,0.0
sub4160564,0.0,0.0,0.0,0.0,1.0
sub1749935,0.0,0.0,0.0,1.0,0.0
sub1155764,0.0,1.0,0.0,0.0,0.0
sub2322302,0.0,0.0,0.0,1.0,0.0
sub2863127,0.0,0.0,0.0,1.0,0.0
sub2578598,0.0,1.0,0.0,0.0,0.0
sub4202623,0.0,1.0,0.0,0.0,0.0
sub3814572,0.0,0.0,1.0,0.0,0.0
sub2129806,1.0,0.0,0.0,0.0,0.0
sub1248286,1.0,0.0,0.0,0.0,0.0
sub2641328,0.0,1.0,0.0,0.0,0.0
sub3225451,0.0,0.0,0.0,0.0,1.0
sub3057721,0.0,0.0,0.0,1.0,0.0
sub2271152,0.0,1.0,0.0,0.0,0.0
sub4141529,1.0,0.0,0.0,0.0,0.0
sub4867899,1.0,0.0,0.0,0.0,0.0
sub1978997,0.0,0.0,0.0,1.0,0.0
sub2775066,0.0,0.0,0.0,0.0,1.0
sub3928604,0.0,0.0,0.0,1.0,0.0
sub3218544,0.0,0.0,0.0,0.0,1.0
sub4864593,1.0,0.0,0.0,0.0,0.0
sub3614248,0.0,1.0,0.0,0.0,0.0
sub1139325,0.0,1.0,0.0,0.0,0.0
sub3251210,0.0,0.0,0.0,0.0,1.0
sub2430904,0.0,0.0,0.0,1.0,0.0
sub2549105,0.0,0.0,1.0,0.0,0.0
sub3924103,0.0,1.0,0.0,0.0,0.0
sub2285308,1.0,0.0,0.0,0.0,0.0
sub3950981,1.0,0.0,0.0,0.0,0.0
sub1327519,0.0,1.0,0.0,0.0,0.0
sub3865574,0.0,0.0,1.0,0.0,0.0
sub2776928,0.0,0.0,0.0,1.0,0.0
sub4787663,0.0,0.0,0.0,1.0,0.0
sub4401864,1.0,0.0,0.0,0.0,0.0
sub2712260,0.0,0.0,0.0,1.0,0.0
sub2540854,1.0,0.0,0.0,0.0,0.0
sub2467827,0.0,0.0,0.0,0.0,1.0
sub4174224,0.0,0.0,1.0,0.0,0.0
sub3369619,0.0,1.0,0.0,0.0,0.0
sub4060223,0.0,0.0,1.0,0.0,0.0
sub4179627,0.0,0.0,1.0,0.0,0.0
sub4762681,0.0,0.0,0.0,0.0,1.0
sub1501224,1.0,0.0,0.0,0.0,0.0
sub1073248,0.0,0.0,0.0,0.0,1.0
sub3964557,0.0,1.0,0.0,0.0,0.0
sub1956168,0.0,0.0,0.0,0.0,1.0
sub2055783,0.0,0.0,1.0,0.0,0.0
sub4206771,1.0,0.0,0.0,0.0,0.0
sub4661727,0.0,1.0,0.0,0.0,0.0
sub1712019,0.0,0.0,0.0,0.0,1.0
sub1565189,0.0,0.0,0.0,0.0,1.0
sub1849982,0.0,1.0,0.0,0.0,0.0
sub4142555,0.0,1.0,0.0,0.0,0.0
sub4565762,0.0,1.0,0.0,0.0,0.0
sub3413974,0.0,1.0,0.0,0.0,0.0
sub2024286,0.0,0.0,0.0,0.0,1.0
sub1617560,0.0,0.0,1.0,0.0,0.0
sub1779711,0.0,0.0,0.0,1.0,0.0
sub1159408,1.0,0.0,0.0,0.0,0.0
sub2038615,0.0,0.0,0.0,0.0,1.0
sub2551210,1.0,0.0,0.0,0.0,0.0
sub4412076,0.0,1.0,0.0,0.0,0.0
sub2638176,0.0,0.0,0.0,0.0,1.0
sub1864288,0.0,0.0,0.0,1.0,0.0
sub2852390,0.0,0.0,1.0,0.0,0.0
sub2148310,0.0,0.0,0.0,1.0,0.0
sub1680185,0.0,0.0,1.0,0.0,0.0
sub1839154,0.0,0.0,1.0,0.0,0.0
sub2329221,0.0,0.0,0.0,0.0,1.0
sub4548285,0.0,1.0,0.0,0.0,0.0
sub1320169,1.0,0.0,0.0,0.0,0.0
sub3768754,0.0,0.0,1.0,0.0,0.0
sub3629570,1.0,0.0,0.0,0.0,0.0
sub5473928,1.0,0.0,0.0,0.0,0.0
sub3736499,0.0,0.0,1.0,0.0,0.0
sub1135165,0.0,0.0,0.0,1.0,0.0
sub2360234,0.0,0.0,1.0,0.0,0.0
sub4925189,0.0,0.0,0.0,0.0,1.0
sub2478782,0.0,0.0,1.0,0.0,0.0
sub4463972,0.0,1.0,0.0,0.0,0.0
sub4418373,0.0,1.0,0.0,0.0,0.0
sub3592584,0.0,0.0,1.0,0.0,0.0
sub4578756,0.0,0.0,1.0,0.0,0.0
sub2280737,1.0,0.0,0.0,0.0,0.0
sub2969403,0.0,0.0,1.0,0.0,0.0
sub2299730,0.0,1.0,0.0,0.0,0.0
sub3770108,1.0,0.0,0.0,0.0,0.0
sub1453944,0.0,0.0,0.0,0.0,1.0
sub3113502,0.0,1.0,0.0,0.0,0.0
sub2251010,0.0,0.0,1.0,0.0,0.0
sub2631611,0.0,1.0,0.0,0.0,0.0
sub4342138,0.0,0.0,1.0,0.0,0.0
sub1863982,0.0,0.0,0.0,1.0,0.0
sub5940046,0.0,1.0,0.0,0.0,0.0
sub2052752,0.0,0.0,1.0,0.0,0.0
sub2573946,0.0,0.0,0.0,0.0,1.0
sub4709285,0.0,1.0,0.0,0.0,0.0
sub4222541,0.0,0.0,0.0,1.0,0.0
sub2243440,0.0,1.0,0.0,0.0,0.0
sub4208749,1.0,0.0,0.0,0.0,0.0
sub1426640,0.0,1.0,0.0,0.0,0.0
sub4233334,0.0,0.0,1.0,0.0,0.0
sub2890393,0.0,0.0,0.0,0.0,1.0
sub1920890,0.0,0.0,0.0,1.0,0.0
sub4584570,0.0,1.0,0.0,0.0,0.0
sub3104039,0.0,0.0,0.0,1.0,0.0
sub4521837,0.0,0.0,0.0,1.0,0.0
sub2812442,0.0,0.0,1.0,0.0,0.0
sub2186722,1.0,0.0,0.0,0.0,0.0
sub2640556,0.0,0.0,0.0,0.0,1.0
sub2130110,0.0,0.0,0.0,0.0,1.0
sub4361406,0.0,0.0,0.0,1.0,0.0
sub5758898,1.0,0.0,0.0,0.0,0.0
sub1549613,1.0,0.0,0.0,0.0,0.0
sub3863644,1.0,0.0,0.0,0.0,0.0
sub2947419,0.0,1.0,0.0,0.0,0.0
sub1336588,0.0,0.0,1.0,0.0,0.0
sub1662276,0.0,0.0,1.0,0.0,0.0
sub2751548,0.0,1.0,0.0,0.0,0.0
sub3666061,1.0,0.0,0.0,0.0,0.0
sub4799549,0.0,0.0,0.0,0.0,1.0
sub1133501,0.0,0.0,1.0,0.0,0.0
sub4250897,0.0,0.0,0.0,0.0,1.0
sub2145866,0.0,0.0,0.0,1.0,0.0
sub1991564,0.0,1.0,0.0,0.0,0.0
sub3733807,0.0,0.0,0.0,0.0,1.0
sub2622764,0.0,0.0,0.0,0.0,1.0
sub1014965,0.0,0.0,0.0,0.0,1.0
sub3551289,0.0,1.0,0.0,0.0,0.0
sub4719853,1.0,0.0,0.0,0.0,0.0
sub2923985,0.0,0.0,1.0,0.0,0.0
sub4054321,0.0,0.0,1.0,0.0,0.0
sub1690392,0.0,0.0,1.0,0.0,0.0
sub6009579,1.0,0.0,0.0,0.0,0.0
sub4073834,0.0,1.0,0.0,0.0,0.0
sub3712447,1.0,0.0,0.0,0.0,0.0
sub1633196,1.0,0.0,0.0,0.0,0.0
sub4752861,0.0,0.0,1.0,0.0,0.0
sub1246870,0.0,0.0,1.0,0.0,0.0
sub3875222,0.0,0.0,1.0,0.0,0.0
sub1423703,0.0,0.0,0.0,0.0,1.0
sub4160801,0.0,0.0,0.0,0.0,1.0
sub5635541,1.0,0.0,0.0,0.0,0.0
sub5089749,0.0,0.0,1.0,0.0,0.0
sub5860528,0.0,1.0,0.0,0.0,0.0
sub4075839,1.0,0.0,0.0,0.0,0.0
sub2619524,0.0,0.0,0.0,1.0,0.0
sub1482879,1.0,0.0,0.0,0.0,0.0
sub4258197,0.0,0.0,1.0,0.0,0.0
sub2902632,0.0,0.0,0.0,0.0,1.0
sub1973433,0.0,0.0,1.0,0.0,0.0
sub2990700,0.0,0.0,0.0,0.0,1.0
sub3292209,1.0,0.0,0.0,0.0,0.0
sub2151810,0.0,0.0,1.0,0.0,0.0
sub3452930,0.0,0.0,1.0,0.0,0.0
sub2799386,0.0,1.0,0.0,0.0,0.0
sub5984912,0.0,0.0,0.0,0.0,1.0
sub3804481,0.0,1.0,0.0,0.0,0.0
sub1760740,0.0,0.0,0.0,1.0,0.0
sub4215686,1.0,0.0,0.0,0.0,0.0
sub3290839,0.0,0.0,0.0,0.0,1.0
sub1860329,0.0,0.0,0.0,1.0,0.0
sub2612130,0.0,0.0,1.0,0.0,0.0
sub2385089,0.0,1.0,0.0,0.0,0.0
sub5142797,0.0,0.0,0.0,0.0,1.0
sub4323296,1.0,0.0,0.0,0.0,0.0
sub1226067,1.0,0.0,0.0,0.0,0.0
sub3570519,1.0,0.0,0.0,0.0,0.0
sub4752130,0.0,0.0,0.0,0.0,1.0
sub4146741,0.0,0.0,1.0,0.0,0.0
sub4081048,1.0,0.0,0.0,0.0,0.0
sub1550196,0.0,0.0,1.0,0.0,0.0
sub4571623,1.0,0.0,0.0,0.0,0.0
sub4673950,1.0,0.0,0.0,0.0,0.0
sub4255134,0.0,0.0,0.0,0.0,1.0
sub2522600,0.0,0.0,1.0,0.0,0.0
sub1285035,0.0,0.0,1.0,0.0,0.0
sub2016001,1.0,0.0,0.0,0.0,0.0
sub1823794,0.0,0.0,1.0,0.0,0.0
sub2199898,0.0,1.0,0.0,0.0,0.0
sub4226252,0.0,0.0,1.0,0.0,0.0
sub1500195,1.0,0.0,0.0,0.0,0.0
sub3225112,0.0,1.0,0.0,0.0,0.0
sub4825772,0.0,0.0,1.0,0.0,0.0
sub3888272,0.0,0.0,1.0,0.0,0.0
sub4381033,0.0,0.0,0.0,1.0,0.0
sub5784482,0.0,0.0,0.0,1.0,0.0
sub2516795,0.0,0.0,1.0,0.0,0.0
sub4799828,1.0,0.0,0.0,0.0,0.0
sub1440593,0.0,0.0,1.0,0.0,0.0
sub2786960,0.0,0.0,0.0,0.0,1.0
sub2971949,1.0,0.0,0.0,0.0,0.0
sub3197037,0.0,1.0,0.0,0.0,0.0
sub2999306,0.0,0.0,0.0,0.0,1.0
sub4080883,1.0,0.0,0.0,0.0,0.0
sub5549475,0.0,0.0,0.0,1.0,0.0
sub1178872,0.0,0.0,0.0,1.0,0.0
sub4405861,0.0,1.0,0.0,0.0,0.0
sub4061334,0.0,1.0,0.0,0.0,0.0
sub2603948,0.0,0.0,0.0,0.0,1.0
sub1558829,1.0,0.0,0.0,0.0,0.0
sub2323917,0.0,0.0,1.0,0.0,0.0
sub1288373,0.0,0.0,0.0,1.0,0.0
sub1205980,1.0,0.0,0.0,0.0,0.0
sub3374365,0.0,0.0,0.0,0.0,1.0
sub4481459,0.0,0.0,0.0,0.0,1.0
sub3450221,0.0,0.0,0.0,0.0,1.0
sub3160846,0.0,0.0,0.0,0.0,1.0
sub2823187,1.0,0.0,0.0,0.0,0.0
sub5384085,0.0,1.0,0.0,0.0,0.0
sub1790308,1.0,0.0,0.0,0.0,0.0
sub3850610,0.0,0.0,0.0,1.0,0.0
sub2559238,0.0,0.0,0.0,1.0,0.0
sub3226405,1.0,0.0,0.0,0.0,0.0
sub3948878,0.0,1.0,0.0,0.0,0.0
sub3515802,0.0,1.0,0.0,0.0,0.0
sub1275224,0.0,0.0,0.0,1.0,0.0
sub3937207,0.0,0.0,0.0,1.0,0.0
sub5250727,0.0,0.0,1.0,0.0,0.0
sub2537424,0.0,0.0,0.0,1.0,0.0
sub2639105,0.0,1.0,0.0,0.0,0.0
sub1983937,0.0,0.0,0.0,0.0,1.0
sub1864857,0.0,1.0,0.0,0.0,0.0
sub3496759,1.0,0.0,0.0,0.0,0.0
sub4265556,1.0,0.0,0.0,0.0,0.0
sub4102853,0.0,0.0,1.0,0.0,0.0
sub1522566,1.0,0.0,0.0,0.0,0.0
sub1937856,1.0,0.0,0.0,0.0,0.0
sub5642989,0.0,1.0,0.0,0.0,0.0
sub4271249,0.0,0.0,0.0,1.0,0.0
sub2839685,0.0,1.0,0.0,0.0,0.0
sub2675955,0.0,1.0,0.0,0.0,0.0
sub4321513,0.0,1.0,0.0,0.0,0.0
sub3298918,0.0,0.0,0.0,1.0,0.0
sub4110675,0.0,0.0,0.0,1.0,0.0
sub1274644,0.0,0.0,0.0,1.0,0.0
sub3807760,1.0,0.0,0.0,0.0,0.0
sub4142448,0.0,1.0,0.0,0.0,0.0
sub5659312,0.0,0.0,0.0,0.0,1.0
sub3275121,0.0,1.0,0.0,0.0,0.0
sub4784583,0.0,0.0,0.0,1.0,0.0
sub4075741,0.0,0.0,0.0,1.0,0.0
sub3040561,0.0,0.0,0.0,0.0,1.0
sub2678356,0.0,0.0,0.0,1.0,0.0
sub2310485,0.0,1.0,0.0,0.0,0.0
sub4978079,1.0,0.0,0.0,0.0,0.0
sub3556580,0.0,1.0,0.0,0.0,0.0
sub2652521,0.0,1.0,0.0,0.0,0.0
sub4387409,1.0,0.0,0.0,0.0,0.0
sub3239580,1.0,0.0,0.0,0.0,0.0
sub1729584,0.0,1.0,0.0,0.0,0.0
sub4289456,0.0,1.0,0.0,0.0,0.0
sub3761812,0.0,0.0,1.0,0.0,0.0
sub4083875,0.0,0.0,0.0,0.0,1.0
sub4107151,1.0,0.0,0.0,0.0,0.0
sub3261856,0.0,1.0,0.0,0.0,0.0
sub4829348,0.0,1.0,0.0,0.0,0.0
sub2910266,0.0,0.0,0.0,0.0,1.0
sub3661094,0.0,0.0,1.0,0.0,0.0
sub1461741,0.0,0.0,0.0,1.0,0.0
sub2186632,0.0,0.0,0.0,1.0,0.0
sub1133135,1.0,0.0,0.0,0.0,0.0
sub4432657,1.0,0.0,0.0,0.0,0.0
sub4140166,0.0,0.0,0.0,0.0,1.0
sub3747684,1.0,0.0,0.0,0.0,0.0
sub1816193,0.0,0.0,1.0,0.0,0.0
sub5119862,0.0,1.0,0.0,0.0,0.0
sub2786818,0.0,0.0,0.0,0.0,1.0
sub1190126,0.0,0.0,0.0,0.0,1.0
sub1929217,1.0,0.0,0.0,0.0,0.0
sub3364425,1.0,0.0,0.0,0.0,0.0
sub3662140,0.0,1.0,0.0,0.0,0.0
sub2880768,0.0,0.0,1.0,0.0,0.0
sub2769134,0.0,1.0,0.0,0.0,0.0
sub5367618,0.0,0.0,1.0,0.0,0.0
sub4330113,1.0,0.0,0.0,0.0,0.0
sub1743310,0.0,0.0,1.0,0.0,0.0
sub2314265,0.0,1.0,0.0,0.0,0.0
sub5978032,0.0,0.0,0.0,0.0,1.0
sub3909840,0.0,0.0,0.0,0.0,1.0
sub3864016,0.0,1.0,0.0,0.0,0.0
sub1599204,0.0,1.0,0.0,0.0,0.0
sub3642793,0.0,0.0,1.0,0.0,0.0
sub3711662,0.0,0.0,0.0,0.0,1.0
sub1604495,0.0,1.0,0.0,0.0,0.0
sub2275486,0.0,1.0,0.0,0.0,0.0
sub2732474,1.0,0.0,0.0,0.0,0.0
sub3688310,0.0,0.0,0.0,1.0,0.0
sub4232245,1.0,0.0,0.0,0.0,0.0
sub1352197,0.0,0.0,0.0,1.0,0.0
sub2474472,0.0,0.0,0.0,1.0,0.0
sub1367009,0.0,1.0,0.0,0.0,0.0
sub4551159,1.0,0.0,0.0,0.0,0.0
sub2826557,0.0,1.0,0.0,0.0,0.0
sub1744048,0.0,0.0,0.0,1.0,0.0
sub4483781,0.0,1.0,0.0,0.0,0.0
sub5139166,0.0,0.0,1.0,0.0,0.0
sub3415817,0.0,0.0,0.0,1.0,0.0
sub4785021,0.0,0.0,1.0,0.0,0.0
sub2449794,0.0,1.0,0.0,0.0,0.0
sub3152926,0.0,0.0,1.0,0.0,0.0
sub2919475,0.0,1.0,0.0,0.0,0.0
sub2266249,1.0,0.0,0.0,0.0,0.0
sub4302051,1.0,0.0,0.0,0.0,0.0
sub4220390,0.0,0.0,0.0,1.0,0.0
sub1727515,0.0,0.0,0.0,1.0,0.0
sub4695223,0.0,0.0,0.0,0.0,1.0
sub5887306,0.0,0.0,0.0,1.0,0.0
sub1060983,0.0,0.0,1.0,0.0,0.0
sub2183268,1.0,0.0,0.0,0.0,0.0
sub1965396,1.0,0.0,0.0,0.0,0.0
sub1029874,0.0,1.0,0.0,0.0,0.0
sub2442869,0.0,0.0,1.0,0.0,0.0
sub1915179,0.0,0.0,0.0,0.0,1.0
sub3170317,0.0,0.0,1.0,0.0,0.0
sub5499818,0.0,1.0,0.0,0.0,0.0
sub1769050,0.0,1.0,0.0,0.0,0.0
sub3015584,0.0,0.0,0.0,1.0,0.0
sub2696649,0.0,1.0,0.0,0.0,0.0
sub2529136,0.0,0.0,0.0,0.0,1.0
sub3641124,0.0,0.0,1.0,0.0,0.0
sub4646127,0.0,0.0,0.0,0.0,1.0
sub2388826,0.0,1.0,0.0,0.0,0.0
sub1593332,1.0,0.0,0.0,0.0,0.0
sub1238275,0.0,0.0,0.0,1.0,0.0
sub4568997,0.0,1.0,0.0,0.0,0.0
sub5702409,0.0,0.0,0.0,0.0,1.0
sub1820614,0.0,0.0,0.0,0.0,1.0
sub2961208,0.0,0.0,0.0,1.0,0.0
sub3064488,0.0,0.0,0.0,1.0,0.0
sub1434393,1.0,0.0,0.0,0.0,0.0
sub3701317,0.0,0.0,0.0,0.0,1.0
sub3041111,0.0,1.0,0.0,0.0,0.0
sub1886734,0.0,1.0,0.0,0.0,0.0
sub3752588,0.0,0.0,0.0,1.0,0.0
sub1976739,0.0,0.0,1.0,0.0,0.0
sub2624073,0.0,0.0,0.0,1.0,0.0
sub1849676,0.0,1.0,0.0,0.0,0.0
sub3504788,0.0,0.0,1.0,0.0,0.0
sub1591673,0.0,0.0,0.0,0.0,1.0
sub3672542,0.0,0.0,0.0,1.0,0.0
sub1360120,0.0,0.0,1.0,0.0,0.0
sub4078526,0.0,0.0,0.0,0.0,1.0
sub3492068,0.0,0.0,0.0,1.0,0.0
sub4170723,0.0,0.0,1.0,0.0,0.0
sub1478393,0.0,0.0,1.0,0.0,0.0
sub3328097,0.0,0.0,1.0,0.0,0.0
sub5116118,0.0,0.0,0.0,1.0,0.0
sub4309217,0.0,1.0,0.0,0.0,0.0
sub4075187,0.0,0.0,1.0,0.0,0.0
sub2497267,0.0,0.0,0.0,0.0,1.0
sub4005171,1.0,0.0,0.0,0.0,0.0
sub2000605,1.0,0.0,0.0,0.0,0.0
sub2754063,0.0,0.0,1.0,0.0,0.0
sub2156990,0.0,0.0,1.0,0.0,0.0
sub4259423,1.0,0.0,0.0,0.0,0.0
sub4664636,0.0,0.0,0.0,0.0,1.0
sub4208390,0.0,0.0,0.0,1.0,0.0
sub4551807,0.0,0.0,0.0,0.0,1.0
sub2431588,0.0,0.0,1.0,0.0,0.0
sub5565772,0.0,0.0,0.0,0.0,1.0
sub2676100,0.0,0.0,0.0,1.0,0.0
sub3139085,0.0,0.0,1.0,0.0,0.0
sub4673735,0.0,0.0,0.0,1.0,0.0
sub1098332,1.0,0.0,0.0,0.0,0.0
sub3746985,0.0,0.0,0.0,0.0,1.0
sub1405349,0.0,0.0,0.0,0.0,1.0
sub2961913,0.0,0.0,0.0,0.0,1.0
sub4200675,0.0,0.0,0.0,0.0,1.0
sub2926544,0.0,1.0,0.0,0.0,0.0
sub4493947,0.0,0.0,1.0,0.0,0.0
sub4793405,0.0,0.0,0.0,1.0,0.0
sub2492704,0.0,1.0,0.0,0.0,0.0
sub2267566,0.0,0.0,1.0,0.0,0.0
sub3699385,0.0,0.0,0.0,0.0,1.0
sub2265873,0.0,1.0,0.0,0.0,0.0
sub4807406,0.0,1.0,0.0,0.0,0.0
sub4003932,0.0,1.0,0.0,0.0,0.0
sub1981427,0.0,0.0,0.0,0.0,1.0
sub1118403,1.0,0.0,0.0,0.0,0.0
sub4232114,1.0,0.0,0.0,0.0,0.0
sub1721897,0.0,0.0,1.0,0.0,0.0
sub4155231,1.0,0.0,0.0,0.0,0.0
sub3926978,1.0,0.0,0.0,0.0,0.0
sub3483011,0.0,0.0,0.0,1.0,0.0
sub4244511,0.0,0.0,1.0,0.0,0.0
sub5724149,0.0,0.0,0.0,0.0,1.0
sub3163726,0.0,1.0,0.0,0.0,0.0
sub3269272,1.0,0.0,0.0,0.0,0.0
sub2186056,0.0,0.0,0.0,0.0,1.0
sub1056379,0.0,0.0,0.0,0.0,1.0
