,fold_0,fold_1,fold_2,fold_3,fold_4
sub1461352,0.0,0.0,0.0,1.0,0.0
sub3628650,1.0,0.0,0.0,0.0,0.0
sub1359693,1.0,0.0,0.0,0.0,0.0
sub4108199,0.0,0.0,0.0,0.0,1.0
sub4101890,0.0,1.0,0.0,0.0,0.0
sub2133344,0.0,0.0,1.0,0.0,0.0
sub5793779,0.0,1.0,0.0,0.0,0.0
sub2695823,0.0,0.0,0.0,1.0,0.0
sub2390766,1.0,0.0,0.0,0.0,0.0
sub4848650,0.0,0.0,0.0,0.0,1.0
sub4771486,1.0,0.0,0.0,0.0,0.0
sub4589233,0.0,1.0,0.0,0.0,0.0
sub1019629,0.0,0.0,0.0,1.0,0.0
sub4984334,0.0,0.0,0.0,1.0,0.0
sub5245610,0.0,0.0,0.0,0.0,1.0
sub2848671,0.0,1.0,0.0,0.0,0.0
sub1844599,0.0,0.0,0.0,1.0,0.0
sub4885881,1.0,0.0,0.0,0.0,0.0
sub5735680,1.0,0.0,0.0,0.0,0.0
sub6020005,1.0,0.0,0.0,0.0,0.0
sub2790492,0.0,0.0,0.0,1.0,0.0
sub2426057,0.0,0.0,0.0,1.0,0.0
sub3612755,0.0,1.0,0.0,0.0,0.0
sub5023843,1.0,0.0,0.0,0.0,0.0
sub4136778,0.0,0.0,0.0,1.0,0.0
sub4541276,0.0,0.0,0.0,0.0,1.0
sub2980783,0.0,0.0,0.0,0.0,1.0
sub1138769,1.0,0.0,0.0,0.0,0.0
sub1776346,0.0,0.0,1.0,0.0,0.0
sub3097825,0.0,0.0,1.0,0.0,0.0
sub2493315,0.0,0.0,0.0,0.0,1.0
sub5533171,0.0,1.0,0.0,0.0,0.0
sub4400493,0.0,0.0,0.0,0.0,1.0
sub4791709,0.0,0.0,0.0,0.0,1.0
sub4919698,0.0,0.0,1.0,0.0,0.0
sub1787207,0.0,0.0,0.0,1.0,0.0
sub4102160,0.0,0.0,0.0,0.0,1.0
sub2627979,0.0,0.0,1.0,0.0,0.0
sub1775823,0.0,1.0,0.0,0.0,0.0
sub3966736,1.0,0.0,0.0,0.0,0.0
sub3822547,0.0,0.0,0.0,1.0,0.0
sub5848341,0.0,0.0,0.0,0.0,1.0
sub4656930,0.0,0.0,0.0,0.0,1.0
sub1581079,0.0,0.0,0.0,1.0,0.0
sub1015153,0.0,0.0,1.0,0.0,0.0
sub2557893,1.0,0.0,0.0,0.0,0.0
sub1893383,0.0,0.0,0.0,1.0,0.0
sub4292129,0.0,0.0,1.0,0.0,0.0
sub5116541,0.0,0.0,1.0,0.0,0.0
sub5142308,0.0,0.0,0.0,1.0,0.0
sub4558812,0.0,0.0,0.0,1.0,0.0
sub5379628,1.0,0.0,0.0,0.0,0.0
sub4170777,0.0,0.0,0.0,0.0,1.0
sub2490858,0.0,0.0,0.0,1.0,0.0
sub2760670,0.0,0.0,0.0,0.0,1.0
sub4742965,0.0,0.0,0.0,1.0,0.0
sub2433150,0.0,0.0,1.0,0.0,0.0
sub4969111,0.0,0.0,0.0,1.0,0.0
sub1494125,0.0,0.0,0.0,1.0,0.0
sub1633872,0.0,0.0,1.0,0.0,0.0
sub5840868,0.0,0.0,1.0,0.0,0.0
sub3080235,0.0,1.0,0.0,0.0,0.0
sub3381524,0.0,0.0,1.0,0.0,0.0
sub5190340,0.0,0.0,1.0,0.0,0.0
sub5365678,0.0,0.0,0.0,0.0,1.0
sub4339910,0.0,0.0,1.0,0.0,0.0
sub3977439,0.0,0.0,0.0,0.0,1.0
sub4411237,1.0,0.0,0.0,0.0,0.0
sub1916473,1.0,0.0,0.0,0.0,0.0
sub4933108,0.0,0.0,0.0,0.0,1.0
sub1730579,0.0,0.0,0.0,1.0,0.0
sub5568091,0.0,0.0,0.0,0.0,1.0
sub3507966,1.0,0.0,0.0,0.0,0.0
sub5064390,1.0,0.0,0.0,0.0,0.0
sub4874760,0.0,0.0,0.0,0.0,1.0
sub2829768,0.0,1.0,0.0,0.0,0.0
sub4328048,0.0,1.0,0.0,0.0,0.0
sub5538135,0.0,0.0,0.0,1.0,0.0
sub4761266,0.0,1.0,0.0,0.0,0.0
sub5237377,0.0,0.0,1.0,0.0,0.0
sub1905416,0.0,0.0,0.0,1.0,0.0
sub5504159,0.0,1.0,0.0,0.0,0.0
sub2170372,0.0,0.0,0.0,1.0,0.0
sub1653452,0.0,1.0,0.0,0.0,0.0
sub1828518,1.0,0.0,0.0,0.0,0.0
sub2110388,0.0,0.0,1.0,0.0,0.0
sub4961517,0.0,0.0,1.0,0.0,0.0
sub1472853,1.0,0.0,0.0,0.0,0.0
sub1958457,0.0,0.0,0.0,0.0,1.0
sub4789676,0.0,0.0,0.0,1.0,0.0
sub1278838,0.0,1.0,0.0,0.0,0.0
sub2655299,0.0,0.0,0.0,0.0,1.0
sub2909309,0.0,0.0,0.0,1.0,0.0
sub3790246,0.0,1.0,0.0,0.0,0.0
sub5744191,0.0,0.0,0.0,1.0,0.0
sub4925481,0.0,0.0,1.0,0.0,0.0
sub4975997,0.0,0.0,0.0,1.0,0.0
sub5773109,1.0,0.0,0.0,0.0,0.0
sub2257184,0.0,1.0,0.0,0.0,0.0
sub5688769,0.0,0.0,0.0,0.0,1.0
sub4358733,0.0,0.0,0.0,0.0,1.0
sub2191325,0.0,0.0,0.0,0.0,1.0
sub3300953,0.0,0.0,0.0,0.0,1.0
sub4066060,0.0,0.0,1.0,0.0,0.0
sub1213386,0.0,1.0,0.0,0.0,0.0
sub4280309,1.0,0.0,0.0,0.0,0.0
sub2896860,0.0,0.0,0.0,0.0,1.0
sub4969974,0.0,0.0,0.0,0.0,1.0
sub3932569,0.0,0.0,0.0,1.0,0.0
sub5377028,0.0,0.0,0.0,1.0,0.0
sub5323722,0.0,0.0,0.0,1.0,0.0
sub3349366,0.0,0.0,0.0,0.0,1.0
sub2472319,1.0,0.0,0.0,0.0,0.0
sub1720568,1.0,0.0,0.0,0.0,0.0
sub1009907,1.0,0.0,0.0,0.0,0.0
sub5835526,0.0,0.0,1.0,0.0,0.0
sub2126423,0.0,0.0,0.0,0.0,1.0
sub4684862,0.0,1.0,0.0,0.0,0.0
sub2858059,0.0,1.0,0.0,0.0,0.0
sub4851674,0.0,0.0,1.0,0.0,0.0
sub1811308,0.0,0.0,0.0,1.0,0.0
sub3912703,1.0,0.0,0.0,0.0,0.0
sub5225614,0.0,0.0,1.0,0.0,0.0
sub5794351,0.0,0.0,1.0,0.0,0.0
sub1733327,0.0,0.0,0.0,1.0,0.0
sub4108685,1.0,0.0,0.0,0.0,0.0
sub2822660,0.0,0.0,0.0,1.0,0.0
sub3393155,0.0,1.0,0.0,0.0,0.0
sub4820574,0.0,0.0,0.0,1.0,0.0
sub5661709,0.0,0.0,0.0,1.0,0.0
sub5289423,0.0,0.0,0.0,0.0,1.0
sub1861680,0.0,0.0,1.0,0.0,0.0
sub2001288,0.0,0.0,0.0,0.0,1.0
sub4122549,0.0,0.0,0.0,1.0,0.0
sub1176754,0.0,0.0,0.0,1.0,0.0
sub2050345,1.0,0.0,0.0,0.0,0.0
sub5417813,1.0,0.0,0.0,0.0,0.0
sub3693486,0.0,0.0,0.0,0.0,1.0
sub1908761,0.0,0.0,0.0,1.0,0.0
sub3869799,0.0,0.0,0.0,0.0,1.0
sub5511436,0.0,1.0,0.0,0.0,0.0
sub1625673,0.0,1.0,0.0,0.0,0.0
sub1081118,0.0,0.0,1.0,0.0,0.0
sub1800320,0.0,0.0,0.0,1.0,0.0
sub1724020,0.0,0.0,1.0,0.0,0.0
sub1699238,0.0,0.0,1.0,0.0,0.0
sub1862428,1.0,0.0,0.0,0.0,0.0
sub3083486,0.0,0.0,1.0,0.0,0.0
sub4671492,0.0,1.0,0.0,0.0,0.0
sub1030494,0.0,0.0,0.0,0.0,1.0
sub2571411,1.0,0.0,0.0,0.0,0.0
sub4017039,0.0,1.0,0.0,0.0,0.0
sub3984221,0.0,0.0,0.0,1.0,0.0
sub2730412,0.0,1.0,0.0,0.0,0.0
sub3977102,0.0,1.0,0.0,0.0,0.0
sub4756852,0.0,0.0,1.0,0.0,0.0
sub4285398,1.0,0.0,0.0,0.0,0.0
sub3053446,1.0,0.0,0.0,0.0,0.0
sub4154381,0.0,0.0,0.0,0.0,1.0
sub2437421,0.0,0.0,0.0,0.0,1.0
sub1056304,0.0,0.0,0.0,0.0,1.0
sub3536838,0.0,0.0,0.0,0.0,1.0
sub5167671,0.0,0.0,0.0,1.0,0.0
sub1284756,1.0,0.0,0.0,0.0,0.0
sub5969130,0.0,1.0,0.0,0.0,0.0
sub5506392,1.0,0.0,0.0,0.0,0.0
sub4609002,0.0,1.0,0.0,0.0,0.0
sub5362357,0.0,1.0,0.0,0.0,0.0
sub2306668,0.0,0.0,0.0,0.0,1.0
sub5710632,0.0,1.0,0.0,0.0,0.0
sub3369278,0.0,0.0,0.0,1.0,0.0
sub4310299,0.0,0.0,1.0,0.0,0.0
sub4005966,0.0,0.0,0.0,0.0,1.0
sub2671943,0.0,0.0,1.0,0.0,0.0
sub2027617,0.0,0.0,1.0,0.0,0.0
sub2645453,0.0,0.0,0.0,0.0,1.0
sub4502615,0.0,0.0,0.0,0.0,1.0
sub5726186,0.0,0.0,0.0,1.0,0.0
sub1902026,1.0,0.0,0.0,0.0,0.0
sub4801186,0.0,0.0,1.0,0.0,0.0
sub2301582,0.0,0.0,0.0,1.0,0.0
sub4288541,0.0,0.0,0.0,1.0,0.0
sub1475180,1.0,0.0,0.0,0.0,0.0
sub5388313,0.0,0.0,0.0,1.0,0.0
sub2259405,0.0,1.0,0.0,0.0,0.0
sub4803973,0.0,0.0,0.0,1.0,0.0
sub4831500,1.0,0.0,0.0,0.0,0.0
sub5000097,0.0,1.0,0.0,0.0,0.0
sub5739961,0.0,0.0,0.0,1.0,0.0
sub5189949,0.0,0.0,0.0,0.0,1.0
sub3669029,0.0,0.0,0.0,0.0,1.0
sub5775562,0.0,0.0,1.0,0.0,0.0
sub4408182,0.0,0.0,1.0,0.0,0.0
sub4146187,0.0,0.0,0.0,0.0,1.0
sub1985721,1.0,0.0,0.0,0.0,0.0
sub4170428,0.0,1.0,0.0,0.0,0.0
sub1472885,0.0,1.0,0.0,0.0,0.0
sub4266476,1.0,0.0,0.0,0.0,0.0
sub2332964,0.0,1.0,0.0,0.0,0.0
sub5657200,0.0,0.0,0.0,0.0,1.0
sub5880505,1.0,0.0,0.0,0.0,0.0
sub1777826,0.0,0.0,1.0,0.0,0.0
sub2880345,0.0,0.0,1.0,0.0,0.0
sub5238969,0.0,0.0,1.0,0.0,0.0
sub4239161,0.0,0.0,1.0,0.0,0.0
sub4199101,0.0,0.0,0.0,1.0,0.0
sub3662451,0.0,0.0,1.0,0.0,0.0
sub5161285,0.0,1.0,0.0,0.0,0.0
sub2774068,1.0,0.0,0.0,0.0,0.0
sub5881305,0.0,0.0,1.0,0.0,0.0
sub2625665,0.0,0.0,0.0,0.0,1.0
sub5272096,1.0,0.0,0.0,0.0,0.0
sub5696672,0.0,1.0,0.0,0.0,0.0
sub1345567,0.0,0.0,0.0,0.0,1.0
sub3352065,0.0,0.0,0.0,0.0,1.0
sub3980408,0.0,1.0,0.0,0.0,0.0
sub5928384,0.0,0.0,0.0,1.0,0.0
sub1626864,0.0,1.0,0.0,0.0,0.0
sub2405431,0.0,1.0,0.0,0.0,0.0
sub2711814,0.0,0.0,0.0,1.0,0.0
sub3681305,0.0,0.0,0.0,0.0,1.0
sub5307215,0.0,0.0,0.0,0.0,1.0
sub1584429,0.0,0.0,0.0,1.0,0.0
sub2169406,1.0,0.0,0.0,0.0,0.0
sub3823877,0.0,0.0,0.0,0.0,1.0
sub5624396,0.0,0.0,0.0,0.0,1.0
sub4740898,0.0,1.0,0.0,0.0,0.0
sub1662836,0.0,1.0,0.0,0.0,0.0
sub3900363,0.0,1.0,0.0,0.0,0.0
sub1885861,0.0,0.0,1.0,0.0,0.0
sub4699377,0.0,1.0,0.0,0.0,0.0
sub5018214,0.0,1.0,0.0,0.0,0.0
sub5048960,0.0,1.0,0.0,0.0,0.0
sub4721365,1.0,0.0,0.0,0.0,0.0
sub6008049,0.0,0.0,0.0,1.0,0.0
sub5990037,0.0,0.0,0.0,1.0,0.0
sub3362932,0.0,1.0,0.0,0.0,0.0
sub2096784,0.0,0.0,0.0,1.0,0.0
sub1027069,0.0,0.0,0.0,1.0,0.0
sub2044824,0.0,0.0,0.0,1.0,0.0
sub4385052,1.0,0.0,0.0,0.0,0.0
sub1196386,0.0,1.0,0.0,0.0,0.0
sub1453051,0.0,0.0,1.0,0.0,0.0
sub1024560,0.0,0.0,0.0,0.0,1.0
sub2128998,0.0,0.0,1.0,0.0,0.0
sub5620954,0.0,0.0,0.0,0.0,1.0
sub2399008,0.0,0.0,0.0,0.0,1.0
sub3971635,0.0,1.0,0.0,0.0,0.0
sub5017781,0.0,0.0,1.0,0.0,0.0
sub4337765,1.0,0.0,0.0,0.0,0.0
sub2306967,1.0,0.0,0.0,0.0,0.0
sub3108926,0.0,0.0,0.0,1.0,0.0
sub1356862,1.0,0.0,0.0,0.0,0.0
sub3743014,0.0,1.0,0.0,0.0,0.0
sub2667524,0.0,0.0,1.0,0.0,0.0
sub4502476,0.0,1.0,0.0,0.0,0.0
sub5466840,0.0,0.0,0.0,0.0,1.0
sub1123812,0.0,0.0,0.0,1.0,0.0
sub1542214,1.0,0.0,0.0,0.0,0.0
sub4100732,0.0,1.0,0.0,0.0,0.0
sub3173016,0.0,1.0,0.0,0.0,0.0
sub4271183,0.0,0.0,1.0,0.0,0.0
sub3415880,0.0,0.0,1.0,0.0,0.0
sub4400898,0.0,0.0,0.0,0.0,1.0
sub2947602,0.0,0.0,0.0,1.0,0.0
sub1551276,0.0,0.0,0.0,0.0,1.0
sub3886846,0.0,0.0,0.0,1.0,0.0
sub1237723,0.0,0.0,0.0,1.0,0.0
sub2829181,0.0,0.0,1.0,0.0,0.0
sub1546536,1.0,0.0,0.0,0.0,0.0
sub1239865,0.0,0.0,0.0,1.0,0.0
sub2832878,1.0,0.0,0.0,0.0,0.0
sub3329103,0.0,0.0,0.0,1.0,0.0
sub1624202,1.0,0.0,0.0,0.0,0.0
sub1725352,0.0,0.0,0.0,1.0,0.0
sub1569800,1.0,0.0,0.0,0.0,0.0
sub5158364,0.0,1.0,0.0,0.0,0.0
sub1072884,0.0,1.0,0.0,0.0,0.0
sub3606087,0.0,0.0,1.0,0.0,0.0
sub3741731,0.0,0.0,0.0,1.0,0.0
sub4111523,0.0,0.0,0.0,0.0,1.0
sub4088788,0.0,0.0,0.0,1.0,0.0
sub5133430,0.0,0.0,0.0,0.0,1.0
sub2927228,0.0,1.0,0.0,0.0,0.0
sub4946457,0.0,0.0,0.0,0.0,1.0
sub1229524,0.0,1.0,0.0,0.0,0.0
sub4831082,1.0,0.0,0.0,0.0,0.0
sub1815639,0.0,0.0,1.0,0.0,0.0
sub2488926,0.0,0.0,0.0,1.0,0.0
sub5619437,0.0,0.0,0.0,1.0,0.0
sub3268233,0.0,0.0,1.0,0.0,0.0
sub5710982,0.0,1.0,0.0,0.0,0.0
sub5326172,0.0,0.0,1.0,0.0,0.0
sub3269211,0.0,1.0,0.0,0.0,0.0
sub4500242,0.0,0.0,1.0,0.0,0.0
sub5972506,0.0,0.0,0.0,1.0,0.0
sub5915779,0.0,0.0,1.0,0.0,0.0
sub5007104,0.0,0.0,1.0,0.0,0.0
sub1242641,0.0,0.0,0.0,0.0,1.0
sub4574168,0.0,0.0,1.0,0.0,0.0
sub1103177,0.0,0.0,0.0,0.0,1.0
sub2770515,0.0,1.0,0.0,0.0,0.0
sub2825331,1.0,0.0,0.0,0.0,0.0
sub2866534,0.0,0.0,1.0,0.0,0.0
sub4499368,0.0,0.0,0.0,1.0,0.0
sub5075392,0.0,0.0,0.0,1.0,0.0
sub1092047,0.0,0.0,0.0,1.0,0.0
sub2571369,0.0,0.0,1.0,0.0,0.0
sub3397167,0.0,0.0,0.0,1.0,0.0
sub1602889,0.0,0.0,1.0,0.0,0.0
sub3683420,0.0,0.0,0.0,0.0,1.0
sub5306127,1.0,0.0,0.0,0.0,0.0
sub1513628,1.0,0.0,0.0,0.0,0.0
sub1475241,0.0,0.0,0.0,1.0,0.0
sub1195676,0.0,0.0,0.0,1.0,0.0
sub1564027,0.0,0.0,0.0,1.0,0.0
sub2967831,0.0,0.0,0.0,0.0,1.0
sub2382734,0.0,0.0,0.0,0.0,1.0
sub3868425,0.0,0.0,0.0,0.0,1.0
sub1015515,0.0,0.0,0.0,0.0,1.0
sub5459713,0.0,0.0,0.0,0.0,1.0
sub1619978,0.0,0.0,0.0,1.0,0.0
sub5385909,1.0,0.0,0.0,0.0,0.0
sub3295116,0.0,0.0,0.0,0.0,1.0
sub3823376,0.0,0.0,0.0,1.0,0.0
sub4527144,0.0,0.0,1.0,0.0,0.0
sub2505336,1.0,0.0,0.0,0.0,0.0
sub4907647,0.0,0.0,1.0,0.0,0.0
sub2282137,0.0,0.0,1.0,0.0,0.0
sub1170049,0.0,0.0,0.0,0.0,1.0
sub3078662,0.0,1.0,0.0,0.0,0.0
sub5974852,1.0,0.0,0.0,0.0,0.0
sub2360998,0.0,0.0,0.0,1.0,0.0
sub3619111,0.0,0.0,1.0,0.0,0.0
sub4198709,0.0,0.0,1.0,0.0,0.0
sub5466926,0.0,0.0,0.0,0.0,1.0
sub4285379,0.0,0.0,0.0,1.0,0.0
sub5383728,0.0,0.0,1.0,0.0,0.0
sub5238534,0.0,0.0,0.0,0.0,1.0
sub1110063,0.0,0.0,1.0,0.0,0.0
sub2381708,1.0,0.0,0.0,0.0,0.0
sub2321870,0.0,0.0,0.0,1.0,0.0
sub3344765,0.0,1.0,0.0,0.0,0.0
sub1420395,0.0,0.0,0.0,0.0,1.0
sub4228165,0.0,1.0,0.0,0.0,0.0
sub2617578,0.0,0.0,1.0,0.0,0.0
sub3393764,0.0,0.0,0.0,1.0,0.0
sub4332634,0.0,1.0,0.0,0.0,0.0
sub4955275,0.0,0.0,1.0,0.0,0.0
sub5478562,1.0,0.0,0.0,0.0,0.0
sub3105135,0.0,0.0,0.0,0.0,1.0
sub1162205,0.0,0.0,0.0,0.0,1.0
sub2593737,1.0,0.0,0.0,0.0,0.0
sub2618819,0.0,0.0,1.0,0.0,0.0
sub2495187,0.0,1.0,0.0,0.0,0.0
sub1793512,1.0,0.0,0.0,0.0,0.0
sub3078189,0.0,0.0,1.0,0.0,0.0
sub2837969,0.0,0.0,1.0,0.0,0.0
sub4359275,1.0,0.0,0.0,0.0,0.0
sub2205180,0.0,0.0,1.0,0.0,0.0
sub1318546,1.0,0.0,0.0,0.0,0.0
sub4442748,0.0,0.0,0.0,0.0,1.0
sub1485266,0.0,0.0,0.0,0.0,1.0
sub5546819,0.0,0.0,0.0,0.0,1.0
sub4343182,0.0,1.0,0.0,0.0,0.0
sub3728119,1.0,0.0,0.0,0.0,0.0
sub3402772,0.0,0.0,0.0,0.0,1.0
sub2056078,0.0,1.0,0.0,0.0,0.0
sub3397469,0.0,0.0,0.0,0.0,1.0
sub4799726,0.0,0.0,0.0,1.0,0.0
sub3401270,0.0,0.0,1.0,0.0,0.0
sub4799734,0.0,0.0,1.0,0.0,0.0
sub2940907,0.0,1.0,0.0,0.0,0.0
sub3791613,0.0,1.0,0.0,0.0,0.0
sub5869563,1.0,0.0,0.0,0.0,0.0
sub3026378,0.0,0.0,1.0,0.0,0.0
sub4609047,0.0,0.0,0.0,0.0,1.0
sub2956582,0.0,1.0,0.0,0.0,0.0
sub1673564,0.0,0.0,0.0,1.0,0.0
sub2455318,0.0,0.0,1.0,0.0,0.0
sub3690289,0.0,0.0,0.0,0.0,1.0
sub3952226,1.0,0.0,0.0,0.0,0.0
sub4001292,0.0,1.0,0.0,0.0,0.0
sub2458678,1.0,0.0,0.0,0.0,0.0
sub2491717,0.0,1.0,0.0,0.0,0.0
sub4155544,0.0,1.0,0.0,0.0,0.0
sub2229593,0.0,1.0,0.0,0.0,0.0
sub4912937,0.0,0.0,0.0,1.0,0.0
sub4789255,0.0,0.0,0.0,1.0,0.0
sub1449174,1.0,0.0,0.0,0.0,0.0
sub2257838,0.0,0.0,0.0,1.0,0.0
sub4726909,1.0,0.0,0.0,0.0,0.0
sub1169760,0.0,0.0,0.0,0.0,1.0
sub5598387,0.0,1.0,0.0,0.0,0.0
sub3136108,0.0,0.0,0.0,1.0,0.0
sub2118877,0.0,1.0,0.0,0.0,0.0
sub4145685,1.0,0.0,0.0,0.0,0.0
sub4519801,0.0,0.0,1.0,0.0,0.0
sub1584897,0.0,0.0,1.0,0.0,0.0
sub5231979,1.0,0.0,0.0,0.0,0.0
sub2726762,0.0,1.0,0.0,0.0,0.0
sub3351675,0.0,0.0,0.0,0.0,1.0
sub4178498,0.0,0.0,0.0,0.0,1.0
sub1493634,0.0,0.0,1.0,0.0,0.0
sub1484831,0.0,0.0,1.0,0.0,0.0
sub2875550,0.0,0.0,1.0,0.0,0.0
sub4561951,1.0,0.0,0.0,0.0,0.0
sub1082864,0.0,0.0,0.0,1.0,0.0
sub2281731,0.0,1.0,0.0,0.0,0.0
sub1729468,1.0,0.0,0.0,0.0,0.0
sub2932934,0.0,0.0,0.0,1.0,0.0
sub5651097,1.0,0.0,0.0,0.0,0.0
sub3071260,0.0,0.0,0.0,0.0,1.0
sub5751982,1.0,0.0,0.0,0.0,0.0
sub4109949,0.0,0.0,0.0,1.0,0.0
sub4296386,0.0,0.0,0.0,0.0,1.0
sub5047516,0.0,0.0,0.0,1.0,0.0
sub5738339,0.0,0.0,0.0,0.0,1.0
sub3216786,0.0,0.0,0.0,0.0,1.0
sub5150715,1.0,0.0,0.0,0.0,0.0
sub3230849,1.0,0.0,0.0,0.0,0.0
sub4970421,0.0,0.0,0.0,0.0,1.0
sub4837762,0.0,0.0,1.0,0.0,0.0
sub3263758,0.0,1.0,0.0,0.0,0.0
sub5987128,1.0,0.0,0.0,0.0,0.0
sub2405056,1.0,0.0,0.0,0.0,0.0
sub3907554,1.0,0.0,0.0,0.0,0.0
sub4173641,0.0,0.0,0.0,0.0,1.0
sub4292658,0.0,0.0,1.0,0.0,0.0
sub5964300,0.0,0.0,1.0,0.0,0.0
sub1856499,0.0,1.0,0.0,0.0,0.0
sub4772491,0.0,0.0,0.0,1.0,0.0
sub1716502,0.0,0.0,1.0,0.0,0.0
sub3631734,0.0,0.0,0.0,1.0,0.0
sub3898025,0.0,0.0,0.0,1.0,0.0
sub5007318,1.0,0.0,0.0,0.0,0.0
sub4099703,0.0,0.0,0.0,0.0,1.0
sub5620590,0.0,0.0,1.0,0.0,0.0
sub1854270,1.0,0.0,0.0,0.0,0.0
sub4144991,1.0,0.0,0.0,0.0,0.0
sub3358103,0.0,0.0,0.0,0.0,1.0
sub3860568,0.0,0.0,1.0,0.0,0.0
sub1126093,0.0,0.0,0.0,0.0,1.0
sub2981594,1.0,0.0,0.0,0.0,0.0
sub2314574,0.0,1.0,0.0,0.0,0.0
sub3906880,0.0,0.0,1.0,0.0,0.0
sub5703437,1.0,0.0,0.0,0.0,0.0
sub1948965,0.0,1.0,0.0,0.0,0.0
sub2386678,0.0,0.0,1.0,0.0,0.0
sub1153060,0.0,0.0,1.0,0.0,0.0
sub3078446,0.0,0.0,0.0,0.0,1.0
sub4684043,0.0,0.0,0.0,0.0,1.0
sub1472591,0.0,0.0,0.0,0.0,1.0
sub3339215,0.0,0.0,0.0,1.0,0.0
sub4900786,0.0,0.0,0.0,0.0,1.0
sub3972616,0.0,0.0,1.0,0.0,0.0
sub2953041,0.0,0.0,0.0,1.0,0.0
sub5374148,0.0,0.0,0.0,0.0,1.0
sub1830231,0.0,0.0,0.0,1.0,0.0
sub1284624,0.0,0.0,0.0,0.0,1.0
sub3407522,0.0,1.0,0.0,0.0,0.0
sub4119872,0.0,1.0,0.0,0.0,0.0
sub4804006,0.0,0.0,0.0,1.0,0.0
sub1908379,0.0,0.0,1.0,0.0,0.0
sub1255259,0.0,0.0,1.0,0.0,0.0
