,fold_0,fold_1,fold_2,fold_3,fold_4
sub1216757,0.0,0.0,1.0,0.0,0.0
sub5306498,1.0,0.0,0.0,0.0,0.0
sub3584466,0.0,0.0,0.0,0.0,1.0
sub3609030,0.0,0.0,0.0,0.0,1.0
sub1129976,0.0,0.0,0.0,1.0,0.0
sub3246597,0.0,0.0,0.0,1.0,0.0
sub3395398,0.0,0.0,1.0,0.0,0.0
sub4762728,0.0,0.0,0.0,1.0,0.0
sub4156295,0.0,0.0,0.0,1.0,0.0
sub1172293,0.0,0.0,1.0,0.0,0.0
sub5919693,0.0,0.0,0.0,1.0,0.0
sub1798403,1.0,0.0,0.0,0.0,0.0
sub2424483,0.0,0.0,1.0,0.0,0.0
sub2029003,0.0,0.0,0.0,0.0,1.0
sub3017206,1.0,0.0,0.0,0.0,0.0
sub3541549,1.0,0.0,0.0,0.0,0.0
sub2474723,0.0,0.0,1.0,0.0,0.0
sub1784536,0.0,1.0,0.0,0.0,0.0
sub4332713,0.0,0.0,0.0,1.0,0.0
sub2055246,0.0,1.0,0.0,0.0,0.0
sub1569881,0.0,0.0,1.0,0.0,0.0
sub5541657,0.0,0.0,0.0,1.0,0.0
sub2019169,0.0,0.0,0.0,0.0,1.0
sub4494191,0.0,1.0,0.0,0.0,0.0
sub5368076,0.0,1.0,0.0,0.0,0.0
sub4795759,0.0,0.0,0.0,1.0,0.0
sub3369619,0.0,0.0,1.0,0.0,0.0
sub4815665,0.0,0.0,0.0,1.0,0.0
sub4432786,0.0,0.0,0.0,1.0,0.0
sub2833716,0.0,0.0,1.0,0.0,0.0
sub3472686,0.0,0.0,0.0,1.0,0.0
sub4651677,1.0,0.0,0.0,0.0,0.0
sub5810788,0.0,0.0,0.0,1.0,0.0
sub4337659,0.0,0.0,0.0,1.0,0.0
sub5499818,0.0,0.0,0.0,0.0,1.0
sub4783506,1.0,0.0,0.0,0.0,0.0
sub4308355,0.0,0.0,1.0,0.0,0.0
sub2214524,0.0,0.0,0.0,0.0,1.0
sub2166041,1.0,0.0,0.0,0.0,0.0
sub4735037,1.0,0.0,0.0,0.0,0.0
sub5086024,0.0,0.0,0.0,1.0,0.0
sub2518152,0.0,1.0,0.0,0.0,0.0
sub5855713,1.0,0.0,0.0,0.0,0.0
sub2678476,1.0,0.0,0.0,0.0,0.0
sub5397228,0.0,1.0,0.0,0.0,0.0
sub3159289,1.0,0.0,0.0,0.0,0.0
sub2085841,0.0,0.0,0.0,1.0,0.0
sub1534420,0.0,1.0,0.0,0.0,0.0
sub4530110,0.0,0.0,1.0,0.0,0.0
sub3069460,0.0,1.0,0.0,0.0,0.0
sub5116072,0.0,0.0,1.0,0.0,0.0
sub1545161,1.0,0.0,0.0,0.0,0.0
sub2787918,1.0,0.0,0.0,0.0,0.0
sub4226102,0.0,0.0,1.0,0.0,0.0
sub4191673,0.0,1.0,0.0,0.0,0.0
sub4552665,0.0,1.0,0.0,0.0,0.0
sub5269847,0.0,1.0,0.0,0.0,0.0
sub3846136,0.0,1.0,0.0,0.0,0.0
sub1605745,1.0,0.0,0.0,0.0,0.0
sub5105171,0.0,0.0,0.0,1.0,0.0
sub5011464,1.0,0.0,0.0,0.0,0.0
sub1147010,0.0,1.0,0.0,0.0,0.0
sub2786407,0.0,0.0,0.0,1.0,0.0
sub4707682,0.0,0.0,1.0,0.0,0.0
sub1392646,0.0,1.0,0.0,0.0,0.0
sub5267870,0.0,0.0,0.0,1.0,0.0
sub5741878,0.0,1.0,0.0,0.0,0.0
sub4291618,0.0,0.0,0.0,0.0,1.0
sub1906114,1.0,0.0,0.0,0.0,0.0
sub1677937,0.0,0.0,0.0,0.0,1.0
sub2686253,0.0,1.0,0.0,0.0,0.0
sub3002246,0.0,1.0,0.0,0.0,0.0
sub3184026,0.0,0.0,0.0,1.0,0.0
sub1704588,1.0,0.0,0.0,0.0,0.0
sub4459390,0.0,0.0,0.0,1.0,0.0
sub4805190,0.0,0.0,0.0,0.0,1.0
sub5213759,0.0,0.0,0.0,0.0,1.0
sub2953152,0.0,0.0,0.0,1.0,0.0
sub1625174,0.0,0.0,0.0,1.0,0.0
sub2185585,1.0,0.0,0.0,0.0,0.0
sub4334038,0.0,0.0,1.0,0.0,0.0
sub2554161,0.0,0.0,0.0,0.0,1.0
sub1485480,0.0,0.0,1.0,0.0,0.0
sub4286931,0.0,0.0,0.0,0.0,1.0
sub3412081,0.0,0.0,1.0,0.0,0.0
sub3259889,0.0,1.0,0.0,0.0,0.0
sub2105903,0.0,1.0,0.0,0.0,0.0
sub3805134,0.0,0.0,0.0,0.0,1.0
sub5170120,0.0,1.0,0.0,0.0,0.0
sub2933133,0.0,0.0,1.0,0.0,0.0
sub1832642,0.0,0.0,0.0,0.0,1.0
sub1874430,0.0,0.0,0.0,1.0,0.0
sub2899399,0.0,0.0,0.0,0.0,1.0
sub5686089,0.0,1.0,0.0,0.0,0.0
sub2585565,0.0,1.0,0.0,0.0,0.0
sub2540970,0.0,0.0,0.0,1.0,0.0
sub1555229,0.0,0.0,0.0,1.0,0.0
sub3579705,0.0,0.0,0.0,0.0,1.0
sub4066412,0.0,0.0,0.0,0.0,1.0
sub2934380,1.0,0.0,0.0,0.0,0.0
sub2778591,0.0,0.0,0.0,0.0,1.0
sub1313261,1.0,0.0,0.0,0.0,0.0
sub2565419,0.0,0.0,0.0,1.0,0.0
sub3814572,0.0,1.0,0.0,0.0,0.0
sub3628900,0.0,0.0,1.0,0.0,0.0
sub1123853,0.0,0.0,0.0,0.0,1.0
sub3510700,0.0,1.0,0.0,0.0,0.0
sub4690537,0.0,0.0,0.0,1.0,0.0
sub2656531,0.0,0.0,1.0,0.0,0.0
sub3927123,0.0,1.0,0.0,0.0,0.0
sub2579212,0.0,0.0,0.0,0.0,1.0
sub3222931,0.0,1.0,0.0,0.0,0.0
sub3555004,0.0,1.0,0.0,0.0,0.0
sub1171422,1.0,0.0,0.0,0.0,0.0
sub3849433,0.0,0.0,1.0,0.0,0.0
sub1567755,0.0,0.0,0.0,1.0,0.0
sub2388274,1.0,0.0,0.0,0.0,0.0
sub3031738,0.0,1.0,0.0,0.0,0.0
sub4270850,0.0,0.0,1.0,0.0,0.0
sub1460546,0.0,0.0,0.0,1.0,0.0
1025284xsub,0.0,0.0,0.0,0.0,1.0
sub4003740,1.0,0.0,0.0,0.0,0.0
sub1058902,0.0,1.0,0.0,0.0,0.0
sub3462722,1.0,0.0,0.0,0.0,0.0
sub4992292,0.0,0.0,0.0,0.0,1.0
sub2920137,0.0,1.0,0.0,0.0,0.0
sub5461984,1.0,0.0,0.0,0.0,0.0
sub4516751,0.0,0.0,0.0,1.0,0.0
sub4430667,0.0,0.0,0.0,1.0,0.0
sub3662443,1.0,0.0,0.0,0.0,0.0
sub2975126,0.0,0.0,1.0,0.0,0.0
sub2542014,0.0,1.0,0.0,0.0,0.0
sub2193363,0.0,0.0,0.0,1.0,0.0
sub1716970,0.0,0.0,0.0,1.0,0.0
sub4633573,0.0,0.0,0.0,0.0,1.0
sub2169609,0.0,1.0,0.0,0.0,0.0
sub2019483,0.0,0.0,0.0,0.0,1.0
sub1364796,0.0,1.0,0.0,0.0,0.0
sub3285565,0.0,0.0,0.0,0.0,1.0
sub1540488,0.0,1.0,0.0,0.0,0.0
sub1389082,0.0,0.0,1.0,0.0,0.0
sub4665495,0.0,0.0,1.0,0.0,0.0
sub1417422,0.0,1.0,0.0,0.0,0.0
sub1726426,0.0,1.0,0.0,0.0,0.0
sub1732132,0.0,0.0,1.0,0.0,0.0
sub3985670,0.0,0.0,1.0,0.0,0.0
sub1068091,0.0,0.0,0.0,0.0,1.0
sub4368750,1.0,0.0,0.0,0.0,0.0
sub1983852,0.0,0.0,0.0,0.0,1.0
sub3405876,0.0,0.0,0.0,1.0,0.0
sub3018431,0.0,0.0,0.0,0.0,1.0
sub1214216,0.0,0.0,0.0,1.0,0.0
sub2586761,0.0,1.0,0.0,0.0,0.0
sub3861149,1.0,0.0,0.0,0.0,0.0
sub1036938,0.0,1.0,0.0,0.0,0.0
sub4424796,0.0,0.0,0.0,1.0,0.0
sub4903167,0.0,1.0,0.0,0.0,0.0
sub4141655,0.0,0.0,0.0,0.0,1.0
sub4001668,0.0,0.0,0.0,1.0,0.0
sub2613850,0.0,0.0,0.0,1.0,0.0
sub3518243,0.0,0.0,0.0,1.0,0.0
sub3001759,0.0,0.0,1.0,0.0,0.0
sub3429748,0.0,0.0,0.0,0.0,1.0
sub3845363,0.0,0.0,0.0,0.0,1.0
sub1157810,0.0,0.0,0.0,0.0,1.0
sub3416447,0.0,1.0,0.0,0.0,0.0
sub1088721,1.0,0.0,0.0,0.0,0.0
sub1575408,0.0,0.0,1.0,0.0,0.0
sub2724092,0.0,0.0,0.0,1.0,0.0
sub3834931,0.0,0.0,1.0,0.0,0.0
sub4685853,0.0,1.0,0.0,0.0,0.0
sub2675015,0.0,0.0,0.0,1.0,0.0
sub4686919,0.0,0.0,1.0,0.0,0.0
sub1775538,1.0,0.0,0.0,0.0,0.0
sub3318705,0.0,0.0,0.0,1.0,0.0
sub1698629,0.0,1.0,0.0,0.0,0.0
sub4043990,1.0,0.0,0.0,0.0,0.0
sub3804268,0.0,0.0,0.0,1.0,0.0
sub5288785,0.0,1.0,0.0,0.0,0.0
sub1673918,0.0,1.0,0.0,0.0,0.0
sub3424096,0.0,0.0,0.0,1.0,0.0
sub1130444,0.0,0.0,0.0,1.0,0.0
sub2858345,0.0,0.0,0.0,1.0,0.0
sub2305033,1.0,0.0,0.0,0.0,0.0
sub1144511,0.0,1.0,0.0,0.0,0.0
sub1570517,0.0,1.0,0.0,0.0,0.0
sub1052207,0.0,0.0,0.0,1.0,0.0
sub4865859,0.0,0.0,0.0,0.0,1.0
sub3408406,0.0,1.0,0.0,0.0,0.0
sub2098240,0.0,0.0,1.0,0.0,0.0
sub2628413,1.0,0.0,0.0,0.0,0.0
sub3592494,1.0,0.0,0.0,0.0,0.0
sub1837497,0.0,0.0,1.0,0.0,0.0
sub1661823,1.0,0.0,0.0,0.0,0.0
sub2417033,0.0,0.0,0.0,0.0,1.0
sub3505591,0.0,0.0,0.0,0.0,1.0
sub2893879,0.0,0.0,1.0,0.0,0.0
sub1227367,0.0,0.0,0.0,1.0,0.0
sub3361906,1.0,0.0,0.0,0.0,0.0
sub1230501,1.0,0.0,0.0,0.0,0.0
sub4140523,0.0,1.0,0.0,0.0,0.0
sub1610768,0.0,0.0,1.0,0.0,0.0
sub2385791,1.0,0.0,0.0,0.0,0.0
sub3266896,0.0,1.0,0.0,0.0,0.0
sub2573599,0.0,1.0,0.0,0.0,0.0
sub4704675,1.0,0.0,0.0,0.0,0.0
sub4641591,1.0,0.0,0.0,0.0,0.0
sub1212944,0.0,1.0,0.0,0.0,0.0
sub1882869,0.0,0.0,1.0,0.0,0.0
sub2528867,0.0,0.0,0.0,0.0,1.0
sub4439921,0.0,0.0,1.0,0.0,0.0
sub4476777,0.0,0.0,1.0,0.0,0.0
sub3735741,0.0,0.0,1.0,0.0,0.0
sub2079377,0.0,0.0,0.0,1.0,0.0
sub4705192,1.0,0.0,0.0,0.0,0.0
sub1394904,0.0,0.0,0.0,1.0,0.0
sub1754745,0.0,0.0,1.0,0.0,0.0
sub2628974,0.0,0.0,1.0,0.0,0.0
sub4301462,0.0,0.0,0.0,1.0,0.0
sub5116353,0.0,0.0,0.0,0.0,1.0
sub4152354,0.0,0.0,1.0,0.0,0.0
sub4379548,1.0,0.0,0.0,0.0,0.0
sub4470951,0.0,1.0,0.0,0.0,0.0
sub2014395,0.0,0.0,0.0,0.0,1.0
sub1500302,0.0,1.0,0.0,0.0,0.0
sub1139895,0.0,1.0,0.0,0.0,0.0
sub2192988,0.0,0.0,1.0,0.0,0.0
sub4262935,0.0,0.0,1.0,0.0,0.0
sub2115784,0.0,0.0,0.0,0.0,1.0
sub3650686,0.0,0.0,0.0,1.0,0.0
sub2449870,0.0,0.0,1.0,0.0,0.0
sub3166983,1.0,0.0,0.0,0.0,0.0
sub4703311,0.0,1.0,0.0,0.0,0.0
sub3345877,0.0,0.0,0.0,1.0,0.0
sub3017342,0.0,0.0,0.0,1.0,0.0
sub1125861,1.0,0.0,0.0,0.0,0.0
sub4697767,1.0,0.0,0.0,0.0,0.0
sub3806375,0.0,0.0,0.0,0.0,1.0
sub1194459,1.0,0.0,0.0,0.0,0.0
sub3124908,0.0,0.0,1.0,0.0,0.0
sub4250897,0.0,0.0,1.0,0.0,0.0
sub3359878,0.0,0.0,0.0,1.0,0.0
sub3552372,1.0,0.0,0.0,0.0,0.0
sub4079636,0.0,0.0,1.0,0.0,0.0
sub2237325,1.0,0.0,0.0,0.0,0.0
sub3992313,0.0,0.0,1.0,0.0,0.0
sub2314558,0.0,0.0,0.0,0.0,1.0
sub3632839,0.0,0.0,1.0,0.0,0.0
sub1549613,1.0,0.0,0.0,0.0,0.0
sub1497105,0.0,0.0,1.0,0.0,0.0
sub2097632,0.0,0.0,0.0,0.0,1.0
sub1884479,0.0,0.0,0.0,0.0,1.0
sub1044931,0.0,0.0,0.0,0.0,1.0
sub3877796,0.0,0.0,0.0,1.0,0.0
sub3499333,0.0,1.0,0.0,0.0,0.0
sub2985410,0.0,1.0,0.0,0.0,0.0
sub1709374,0.0,0.0,0.0,0.0,1.0
sub4805945,0.0,0.0,0.0,0.0,1.0
sub1820720,0.0,1.0,0.0,0.0,0.0
sub4433869,0.0,0.0,0.0,1.0,0.0
sub3941073,0.0,0.0,0.0,1.0,0.0
sub3755872,0.0,0.0,0.0,1.0,0.0
sub1474589,0.0,0.0,0.0,1.0,0.0
sub4564292,1.0,0.0,0.0,0.0,0.0
sub3764964,0.0,0.0,1.0,0.0,0.0
sub4216841,1.0,0.0,0.0,0.0,0.0
sub2590403,0.0,0.0,0.0,0.0,1.0
sub3450221,0.0,0.0,0.0,1.0,0.0
sub3531059,0.0,0.0,0.0,0.0,1.0
sub5642546,0.0,0.0,0.0,1.0,0.0
sub3945067,0.0,0.0,1.0,0.0,0.0
sub3558197,0.0,0.0,0.0,1.0,0.0
sub2605905,0.0,0.0,1.0,0.0,0.0
sub1761913,0.0,0.0,0.0,0.0,1.0
sub4068646,0.0,0.0,1.0,0.0,0.0
sub1834046,0.0,1.0,0.0,0.0,0.0
sub1334506,0.0,0.0,1.0,0.0,0.0
sub1147950,0.0,1.0,0.0,0.0,0.0
sub4665321,0.0,0.0,0.0,0.0,1.0
sub2762994,0.0,0.0,0.0,0.0,1.0
sub2615822,0.0,0.0,1.0,0.0,0.0
sub3935919,1.0,0.0,0.0,0.0,0.0
sub3974578,0.0,0.0,0.0,0.0,1.0
sub4677828,0.0,0.0,0.0,1.0,0.0
sub1551055,0.0,1.0,0.0,0.0,0.0
sub1662902,0.0,1.0,0.0,0.0,0.0
sub2326299,0.0,1.0,0.0,0.0,0.0
sub2132076,0.0,0.0,0.0,1.0,0.0
sub1567365,0.0,0.0,0.0,1.0,0.0
sub1671165,0.0,1.0,0.0,0.0,0.0
sub1290900,0.0,0.0,0.0,1.0,0.0
sub1197511,0.0,0.0,1.0,0.0,0.0
sub2635765,0.0,0.0,0.0,1.0,0.0
sub1381336,0.0,0.0,0.0,1.0,0.0
sub4326940,0.0,0.0,0.0,0.0,1.0
sub5035855,0.0,0.0,0.0,1.0,0.0
sub1310024,0.0,0.0,1.0,0.0,0.0
sub2994804,0.0,0.0,1.0,0.0,0.0
sub2297361,0.0,1.0,0.0,0.0,0.0
sub2389614,0.0,0.0,0.0,1.0,0.0
sub2302455,0.0,1.0,0.0,0.0,0.0
sub4978079,0.0,0.0,1.0,0.0,0.0
sub3837317,0.0,0.0,1.0,0.0,0.0
sub1308919,0.0,1.0,0.0,0.0,0.0
sub5346518,0.0,0.0,1.0,0.0,0.0
sub3655359,0.0,0.0,1.0,0.0,0.0
sub5981390,0.0,0.0,0.0,0.0,1.0
sub1327896,0.0,0.0,0.0,0.0,1.0
sub2369260,0.0,0.0,0.0,0.0,1.0
sub1306346,0.0,0.0,1.0,0.0,0.0
sub2281569,0.0,0.0,0.0,1.0,0.0
sub1164220,1.0,0.0,0.0,0.0,0.0
sub1396263,0.0,0.0,0.0,0.0,1.0
sub4046947,0.0,0.0,0.0,0.0,1.0
sub2740107,0.0,1.0,0.0,0.0,0.0
sub3195701,0.0,0.0,1.0,0.0,0.0
sub4259254,0.0,1.0,0.0,0.0,0.0
sub3927141,0.0,0.0,0.0,0.0,1.0
sub4745038,0.0,0.0,0.0,0.0,1.0
sub3508122,0.0,0.0,0.0,1.0,0.0
sub1899051,0.0,0.0,0.0,0.0,1.0
sub1747820,0.0,0.0,1.0,0.0,0.0
sub2144649,0.0,0.0,0.0,0.0,1.0
sub4491953,0.0,1.0,0.0,0.0,0.0
sub3204148,0.0,0.0,0.0,1.0,0.0
sub1411438,0.0,0.0,1.0,0.0,0.0
sub1839692,0.0,0.0,0.0,1.0,0.0
sub1589094,0.0,0.0,0.0,0.0,1.0
sub5909439,0.0,0.0,0.0,0.0,1.0
sub1031408,0.0,1.0,0.0,0.0,0.0
sub4476714,1.0,0.0,0.0,0.0,0.0
sub2683869,0.0,0.0,0.0,1.0,0.0
sub5927639,0.0,0.0,0.0,1.0,0.0
sub2665466,0.0,1.0,0.0,0.0,0.0
sub1778833,0.0,0.0,0.0,0.0,1.0
sub1278473,0.0,0.0,1.0,0.0,0.0
sub4484633,0.0,1.0,0.0,0.0,0.0
sub4261078,0.0,1.0,0.0,0.0,0.0
sub1757786,1.0,0.0,0.0,0.0,0.0
sub4111339,0.0,0.0,1.0,0.0,0.0
sub1319185,0.0,0.0,0.0,1.0,0.0
sub3622909,0.0,0.0,0.0,0.0,1.0
sub3868174,0.0,0.0,0.0,1.0,0.0
sub4286007,0.0,0.0,0.0,1.0,0.0
sub1685452,0.0,1.0,0.0,0.0,0.0
sub2859219,0.0,0.0,0.0,0.0,1.0
sub2388968,1.0,0.0,0.0,0.0,0.0
sub1377065,0.0,0.0,0.0,0.0,1.0
sub2630235,0.0,1.0,0.0,0.0,0.0
sub3760233,0.0,0.0,0.0,1.0,0.0
sub3356820,0.0,0.0,0.0,0.0,1.0
sub4504383,1.0,0.0,0.0,0.0,0.0
sub3363392,0.0,0.0,0.0,1.0,0.0
sub2367672,0.0,0.0,1.0,0.0,0.0
sub1308113,0.0,0.0,1.0,0.0,0.0
sub3873580,0.0,0.0,0.0,1.0,0.0
sub1112682,0.0,0.0,0.0,1.0,0.0
sub2169320,1.0,0.0,0.0,0.0,0.0
sub1514814,0.0,1.0,0.0,0.0,0.0
sub4303661,0.0,1.0,0.0,0.0,0.0
sub3065949,1.0,0.0,0.0,0.0,0.0
sub4527342,0.0,0.0,1.0,0.0,0.0
sub1382787,0.0,1.0,0.0,0.0,0.0
sub2710271,1.0,0.0,0.0,0.0,0.0
sub4241505,0.0,0.0,0.0,0.0,1.0
sub1035008,0.0,0.0,1.0,0.0,0.0
sub1529240,1.0,0.0,0.0,0.0,0.0
sub3413383,0.0,0.0,0.0,1.0,0.0
sub3977224,0.0,0.0,0.0,0.0,1.0
sub3937105,0.0,0.0,1.0,0.0,0.0
sub2417623,1.0,0.0,0.0,0.0,0.0
sub4422033,0.0,0.0,0.0,1.0,0.0
sub4718562,0.0,0.0,0.0,0.0,1.0
sub4463387,1.0,0.0,0.0,0.0,0.0
sub1880303,0.0,0.0,1.0,0.0,0.0
sub3853423,0.0,0.0,0.0,0.0,1.0
sub3271243,0.0,1.0,0.0,0.0,0.0
sub2287983,1.0,0.0,0.0,0.0,0.0
sub3260690,0.0,0.0,0.0,0.0,1.0
sub3987362,0.0,1.0,0.0,0.0,0.0
sub4804975,0.0,0.0,0.0,1.0,0.0
sub4401424,1.0,0.0,0.0,0.0,0.0
sub3479275,0.0,0.0,1.0,0.0,0.0
sub2936991,0.0,0.0,0.0,0.0,1.0
