,fold_0,fold_1,fold_2,fold_3,fold_4
sub2535379,0.0,0.0,0.0,0.0,1.0
sub1493634,1.0,0.0,0.0,0.0,0.0
sub1780645,0.0,0.0,0.0,1.0,0.0
sub2972602,0.0,1.0,0.0,0.0,0.0
sub1769517,0.0,0.0,0.0,1.0,0.0
sub1028391,0.0,1.0,0.0,0.0,0.0
sub1885861,0.0,0.0,0.0,0.0,1.0
sub3407237,0.0,1.0,0.0,0.0,0.0
sub4680179,0.0,0.0,0.0,1.0,0.0
sub4655878,1.0,0.0,0.0,0.0,0.0
sub2234416,0.0,1.0,0.0,0.0,0.0
sub4324541,0.0,0.0,0.0,1.0,0.0
sub1150170,0.0,1.0,0.0,0.0,0.0
sub2426057,0.0,1.0,0.0,0.0,0.0
sub3930799,0.0,0.0,0.0,1.0,0.0
sub1729468,0.0,0.0,0.0,1.0,0.0
sub3259959,0.0,0.0,1.0,0.0,0.0
sub5769655,0.0,1.0,0.0,0.0,0.0
sub4190706,0.0,0.0,0.0,0.0,1.0
sub2666412,0.0,0.0,1.0,0.0,0.0
sub2832878,0.0,0.0,0.0,1.0,0.0
sub5657281,0.0,0.0,1.0,0.0,0.0
sub1667910,0.0,1.0,0.0,0.0,0.0
sub1229524,0.0,0.0,1.0,0.0,0.0
sub4275330,0.0,0.0,0.0,1.0,0.0
sub1968120,1.0,0.0,0.0,0.0,0.0
sub5549144,0.0,0.0,0.0,0.0,1.0
sub1038576,0.0,0.0,0.0,0.0,1.0
sub6023407,0.0,0.0,1.0,0.0,0.0
sub3378341,0.0,0.0,0.0,1.0,0.0
sub5326310,0.0,1.0,0.0,0.0,0.0
sub3213398,0.0,0.0,0.0,0.0,1.0
sub1120837,0.0,1.0,0.0,0.0,0.0
sub4502615,0.0,0.0,1.0,0.0,0.0
sub1878331,0.0,0.0,0.0,1.0,0.0
sub4593833,0.0,0.0,0.0,1.0,0.0
sub4791192,0.0,0.0,0.0,0.0,1.0
sub2114821,0.0,1.0,0.0,0.0,0.0
sub1064867,0.0,0.0,0.0,0.0,1.0
sub1662836,0.0,0.0,1.0,0.0,0.0
sub1983450,0.0,0.0,1.0,0.0,0.0
sub1654778,0.0,1.0,0.0,0.0,0.0
sub4874939,0.0,0.0,1.0,0.0,0.0
sub5537210,0.0,0.0,0.0,0.0,1.0
sub5189290,0.0,1.0,0.0,0.0,0.0
sub3217177,0.0,0.0,0.0,1.0,0.0
sub3276610,1.0,0.0,0.0,0.0,0.0
sub5575239,1.0,0.0,0.0,0.0,0.0
sub1406431,0.0,1.0,0.0,0.0,0.0
sub1256383,0.0,0.0,0.0,1.0,0.0
sub4782086,1.0,0.0,0.0,0.0,0.0
sub1964905,1.0,0.0,0.0,0.0,0.0
sub1857699,0.0,1.0,0.0,0.0,0.0
sub4355762,0.0,0.0,1.0,0.0,0.0
sub5011028,0.0,1.0,0.0,0.0,0.0
sub2551800,0.0,0.0,0.0,0.0,1.0
sub3767062,0.0,0.0,1.0,0.0,0.0
sub4598828,0.0,0.0,1.0,0.0,0.0
sub2458289,1.0,0.0,0.0,0.0,0.0
sub4572261,0.0,1.0,0.0,0.0,0.0
sub3775122,0.0,0.0,0.0,0.0,1.0
sub3434534,0.0,0.0,1.0,0.0,0.0
sub4170428,0.0,0.0,0.0,0.0,1.0
sub4350042,0.0,0.0,0.0,1.0,0.0
sub2571369,0.0,0.0,0.0,1.0,0.0
sub5870340,0.0,0.0,0.0,0.0,1.0
sub2282638,0.0,0.0,1.0,0.0,0.0
sub3086903,0.0,0.0,0.0,0.0,1.0
sub1584121,0.0,0.0,1.0,0.0,0.0
sub5991536,0.0,1.0,0.0,0.0,0.0
sub5424811,0.0,1.0,0.0,0.0,0.0
sub2610563,0.0,0.0,1.0,0.0,0.0
sub5771839,0.0,1.0,0.0,0.0,0.0
sub2321870,0.0,0.0,0.0,0.0,1.0
sub1267162,1.0,0.0,0.0,0.0,0.0
sub2930690,0.0,1.0,0.0,0.0,0.0
sub1177853,0.0,1.0,0.0,0.0,0.0
sub4724698,1.0,0.0,0.0,0.0,0.0
sub5186802,0.0,0.0,0.0,0.0,1.0
sub4982259,0.0,1.0,0.0,0.0,0.0
sub4885881,0.0,0.0,0.0,0.0,1.0
sub5366855,0.0,0.0,0.0,1.0,0.0
sub1852253,0.0,0.0,1.0,0.0,0.0
sub1683527,0.0,0.0,1.0,0.0,0.0
sub2724271,0.0,0.0,0.0,1.0,0.0
sub1861680,0.0,0.0,0.0,0.0,1.0
sub5236511,1.0,0.0,0.0,0.0,0.0
sub5226266,0.0,0.0,0.0,1.0,0.0
sub5639268,0.0,0.0,0.0,0.0,1.0
sub2182396,0.0,0.0,0.0,1.0,0.0
sub1529815,0.0,0.0,1.0,0.0,0.0
sub1719873,0.0,0.0,1.0,0.0,0.0
sub3068269,0.0,0.0,0.0,1.0,0.0
sub4898874,0.0,1.0,0.0,0.0,0.0
sub4829764,0.0,0.0,0.0,1.0,0.0
sub2758973,0.0,1.0,0.0,0.0,0.0
sub4109017,0.0,0.0,1.0,0.0,0.0
sub3173935,0.0,0.0,0.0,1.0,0.0
sub1028478,0.0,0.0,1.0,0.0,0.0
sub5093814,0.0,0.0,0.0,1.0,0.0
sub1158706,0.0,0.0,0.0,0.0,1.0
sub4173049,0.0,0.0,1.0,0.0,0.0
sub1997883,1.0,0.0,0.0,0.0,0.0
sub2175130,0.0,1.0,0.0,0.0,0.0
sub4907647,0.0,1.0,0.0,0.0,0.0
sub5605750,0.0,0.0,0.0,1.0,0.0
sub1787226,0.0,0.0,0.0,0.0,1.0
sub1015515,0.0,0.0,0.0,0.0,1.0
sub5291809,0.0,0.0,0.0,1.0,0.0
sub5556799,0.0,0.0,0.0,1.0,0.0
sub5147128,1.0,0.0,0.0,0.0,0.0
sub1324748,0.0,0.0,1.0,0.0,0.0
sub3022467,0.0,1.0,0.0,0.0,0.0
sub5651097,0.0,0.0,0.0,1.0,0.0
sub4372150,0.0,0.0,1.0,0.0,0.0
sub3163365,0.0,0.0,0.0,1.0,0.0
sub5778046,0.0,0.0,0.0,1.0,0.0
sub2120901,0.0,0.0,0.0,0.0,1.0
sub3189033,0.0,0.0,0.0,1.0,0.0
sub5049539,0.0,0.0,1.0,0.0,0.0
sub4178498,1.0,0.0,0.0,0.0,0.0
sub3445115,0.0,0.0,1.0,0.0,0.0
sub1116731,0.0,0.0,1.0,0.0,0.0
sub2185430,0.0,1.0,0.0,0.0,0.0
sub1675768,1.0,0.0,0.0,0.0,0.0
sub5063305,0.0,0.0,1.0,0.0,0.0
sub1793512,0.0,1.0,0.0,0.0,0.0
sub5131842,1.0,0.0,0.0,0.0,0.0
sub3421594,1.0,0.0,0.0,0.0,0.0
sub2381708,0.0,1.0,0.0,0.0,0.0
sub4125242,0.0,1.0,0.0,0.0,0.0
sub1937889,0.0,1.0,0.0,0.0,0.0
sub4429494,0.0,0.0,0.0,0.0,1.0
sub2127641,1.0,0.0,0.0,0.0,0.0
sub4936391,0.0,1.0,0.0,0.0,0.0
sub1524790,0.0,0.0,1.0,0.0,0.0
sub4224699,1.0,0.0,0.0,0.0,0.0
sub4310429,0.0,0.0,0.0,1.0,0.0
sub3729056,0.0,1.0,0.0,0.0,0.0
sub5351059,1.0,0.0,0.0,0.0,0.0
sub1065858,0.0,0.0,0.0,0.0,1.0
sub5710982,0.0,1.0,0.0,0.0,0.0
sub4933906,0.0,0.0,1.0,0.0,0.0
sub3227868,0.0,0.0,0.0,0.0,1.0
sub3702123,0.0,0.0,0.0,0.0,1.0
sub2571204,0.0,1.0,0.0,0.0,0.0
sub2138912,0.0,0.0,0.0,1.0,0.0
sub5710632,0.0,0.0,1.0,0.0,0.0
sub1407390,0.0,0.0,0.0,1.0,0.0
sub3191206,0.0,0.0,0.0,1.0,0.0
sub4361844,0.0,1.0,0.0,0.0,0.0
sub1110404,1.0,0.0,0.0,0.0,0.0
sub1483995,1.0,0.0,0.0,0.0,0.0
sub3980408,0.0,0.0,0.0,1.0,0.0
sub3391946,0.0,0.0,1.0,0.0,0.0
sub2770140,0.0,0.0,0.0,1.0,0.0
sub4564862,0.0,0.0,0.0,0.0,1.0
sub5491355,0.0,0.0,1.0,0.0,0.0
sub3188667,0.0,0.0,0.0,0.0,1.0
sub1690697,0.0,0.0,0.0,1.0,0.0
sub2191325,0.0,1.0,0.0,0.0,0.0
sub3287575,0.0,1.0,0.0,0.0,0.0
sub2598992,0.0,0.0,1.0,0.0,0.0
sub3183879,1.0,0.0,0.0,0.0,0.0
sub5175243,0.0,1.0,0.0,0.0,0.0
sub5835367,0.0,1.0,0.0,0.0,0.0
sub5749562,0.0,1.0,0.0,0.0,0.0
sub1195562,0.0,0.0,1.0,0.0,0.0
sub4375496,0.0,0.0,0.0,1.0,0.0
sub4634621,0.0,0.0,1.0,0.0,0.0
sub2777914,0.0,1.0,0.0,0.0,0.0
sub1661205,0.0,0.0,1.0,0.0,0.0
sub4289657,0.0,0.0,0.0,0.0,1.0
sub1172669,0.0,0.0,0.0,0.0,1.0
sub5853197,1.0,0.0,0.0,0.0,0.0
sub2554671,0.0,0.0,1.0,0.0,0.0
sub2912471,0.0,1.0,0.0,0.0,0.0
sub3088522,0.0,0.0,1.0,0.0,0.0
sub5140229,1.0,0.0,0.0,0.0,0.0
sub2246282,0.0,0.0,1.0,0.0,0.0
sub2496572,0.0,0.0,0.0,1.0,0.0
sub5936184,0.0,0.0,0.0,0.0,1.0
sub1451688,0.0,0.0,0.0,1.0,0.0
sub3904364,0.0,0.0,0.0,1.0,0.0
sub5589518,0.0,0.0,1.0,0.0,0.0
sub4341826,0.0,1.0,0.0,0.0,0.0
sub1809347,0.0,0.0,0.0,0.0,1.0
sub3490028,1.0,0.0,0.0,0.0,0.0
sub3778823,0.0,0.0,1.0,0.0,0.0
sub4405953,1.0,0.0,0.0,0.0,0.0
sub4684862,0.0,0.0,0.0,1.0,0.0
sub2829768,1.0,0.0,0.0,0.0,0.0
sub1484831,0.0,0.0,0.0,1.0,0.0
sub3269211,0.0,0.0,0.0,0.0,1.0
sub2686066,0.0,0.0,0.0,1.0,0.0
sub2617578,0.0,1.0,0.0,0.0,0.0
sub4932765,0.0,0.0,0.0,0.0,1.0
sub3415880,0.0,0.0,0.0,0.0,1.0
sub5518726,1.0,0.0,0.0,0.0,0.0
sub1334915,0.0,0.0,0.0,0.0,1.0
sub4094802,0.0,0.0,1.0,0.0,0.0
sub5799082,1.0,0.0,0.0,0.0,0.0
sub4753128,1.0,0.0,0.0,0.0,0.0
sub3882551,0.0,0.0,0.0,0.0,1.0
sub1666968,0.0,0.0,1.0,0.0,0.0
sub3784847,0.0,0.0,0.0,0.0,1.0
sub4376801,0.0,0.0,0.0,0.0,1.0
sub5010789,0.0,0.0,0.0,1.0,0.0
sub4862631,0.0,0.0,1.0,0.0,0.0
sub1870199,1.0,0.0,0.0,0.0,0.0
sub5596285,0.0,0.0,1.0,0.0,0.0
sub3738214,0.0,1.0,0.0,0.0,0.0
sub3196439,1.0,0.0,0.0,0.0,0.0
sub4213495,0.0,0.0,0.0,0.0,1.0
sub5478562,1.0,0.0,0.0,0.0,0.0
sub2027304,0.0,0.0,0.0,1.0,0.0
sub3128683,0.0,0.0,0.0,0.0,1.0
sub3097893,0.0,0.0,0.0,0.0,1.0
sub5035449,0.0,0.0,1.0,0.0,0.0
sub4846014,0.0,0.0,0.0,1.0,0.0
sub4008592,0.0,0.0,0.0,0.0,1.0
sub4478247,0.0,0.0,1.0,0.0,0.0
sub2012709,0.0,0.0,1.0,0.0,0.0
sub1019766,0.0,0.0,0.0,1.0,0.0
sub2103054,1.0,0.0,0.0,0.0,0.0
sub4808961,0.0,0.0,0.0,1.0,0.0
sub2354062,1.0,0.0,0.0,0.0,0.0
sub1203858,0.0,0.0,0.0,1.0,0.0
sub5522615,0.0,0.0,1.0,0.0,0.0
sub5183541,1.0,0.0,0.0,0.0,0.0
sub3126242,0.0,0.0,0.0,1.0,0.0
sub2088954,0.0,0.0,1.0,0.0,0.0
sub1066226,1.0,0.0,0.0,0.0,0.0
sub5832934,0.0,0.0,0.0,1.0,0.0
sub2861790,0.0,1.0,0.0,0.0,0.0
sub3417946,0.0,0.0,1.0,0.0,0.0
sub5450114,1.0,0.0,0.0,0.0,0.0
sub4538177,0.0,0.0,1.0,0.0,0.0
sub3493930,0.0,0.0,0.0,0.0,1.0
sub2365538,1.0,0.0,0.0,0.0,0.0
sub5791976,1.0,0.0,0.0,0.0,0.0
sub1502444,0.0,0.0,0.0,0.0,1.0
sub5719744,0.0,0.0,0.0,1.0,0.0
sub3393764,0.0,0.0,0.0,1.0,0.0
sub2607961,0.0,0.0,1.0,0.0,0.0
sub3169370,0.0,0.0,0.0,0.0,1.0
sub4222447,0.0,0.0,0.0,1.0,0.0
sub1171376,0.0,0.0,1.0,0.0,0.0
sub3335878,0.0,1.0,0.0,0.0,0.0
sub4122986,0.0,1.0,0.0,0.0,0.0
sub1626864,0.0,0.0,1.0,0.0,0.0
sub3137300,0.0,0.0,0.0,1.0,0.0
sub3845637,0.0,0.0,0.0,1.0,0.0
sub1743847,0.0,0.0,1.0,0.0,0.0
sub2762855,0.0,0.0,0.0,0.0,1.0
sub1125484,0.0,0.0,0.0,0.0,1.0
sub4200055,0.0,0.0,0.0,1.0,0.0
sub1746283,1.0,0.0,0.0,0.0,0.0
sub2291997,0.0,0.0,0.0,1.0,0.0
sub4262928,0.0,0.0,0.0,0.0,1.0
sub5902156,0.0,0.0,1.0,0.0,0.0
sub1663380,0.0,0.0,0.0,0.0,1.0
sub1804243,1.0,0.0,0.0,0.0,0.0
sub3784361,0.0,0.0,0.0,0.0,1.0
sub4324916,0.0,0.0,1.0,0.0,0.0
sub3376011,1.0,0.0,0.0,0.0,0.0
sub4338824,0.0,1.0,0.0,0.0,0.0
sub4925481,0.0,0.0,1.0,0.0,0.0
sub1736239,0.0,0.0,0.0,1.0,0.0
sub4273008,0.0,0.0,0.0,0.0,1.0
sub2571411,0.0,0.0,0.0,1.0,0.0
sub3595402,0.0,0.0,0.0,1.0,0.0
sub1057284,0.0,1.0,0.0,0.0,0.0
sub2116501,0.0,1.0,0.0,0.0,0.0
sub5816341,0.0,1.0,0.0,0.0,0.0
sub1719475,0.0,0.0,0.0,0.0,1.0
sub4459432,1.0,0.0,0.0,0.0,0.0
sub1374341,0.0,0.0,0.0,1.0,0.0
sub2685526,0.0,0.0,0.0,0.0,1.0
sub3191057,0.0,0.0,1.0,0.0,0.0
sub4309878,0.0,0.0,0.0,1.0,0.0
sub3514792,1.0,0.0,0.0,0.0,0.0
sub2808136,0.0,0.0,0.0,0.0,1.0
sub1335875,0.0,1.0,0.0,0.0,0.0
sub1034885,0.0,1.0,0.0,0.0,0.0
sub1304310,0.0,0.0,1.0,0.0,0.0
sub2492532,1.0,0.0,0.0,0.0,0.0
sub1716502,0.0,1.0,0.0,0.0,0.0
sub3714228,0.0,0.0,1.0,0.0,0.0
sub1720613,1.0,0.0,0.0,0.0,0.0
sub3529993,0.0,0.0,1.0,0.0,0.0
sub2776747,0.0,0.0,1.0,0.0,0.0
sub3079565,0.0,0.0,1.0,0.0,0.0
sub2899424,0.0,0.0,0.0,1.0,0.0
sub3836256,0.0,1.0,0.0,0.0,0.0
sub4246945,0.0,0.0,0.0,1.0,0.0
sub1328869,0.0,0.0,0.0,1.0,0.0
sub5784330,0.0,1.0,0.0,0.0,0.0
sub4416700,0.0,0.0,0.0,1.0,0.0
sub1237723,1.0,0.0,0.0,0.0,0.0
sub2591528,0.0,1.0,0.0,0.0,0.0
sub5793206,0.0,0.0,0.0,1.0,0.0
sub4563504,1.0,0.0,0.0,0.0,0.0
sub1599666,0.0,0.0,1.0,0.0,0.0
sub1242641,0.0,0.0,0.0,1.0,0.0
sub2077809,0.0,0.0,1.0,0.0,0.0
sub1087949,0.0,0.0,0.0,0.0,1.0
sub3011040,0.0,0.0,1.0,0.0,0.0
sub3609250,1.0,0.0,0.0,0.0,0.0
sub5891364,0.0,0.0,0.0,0.0,1.0
sub3429457,0.0,0.0,0.0,1.0,0.0
sub1316413,0.0,1.0,0.0,0.0,0.0
sub2269011,0.0,0.0,1.0,0.0,0.0
sub3334482,0.0,0.0,0.0,1.0,0.0
sub4500916,0.0,0.0,0.0,0.0,1.0
sub2220694,0.0,0.0,0.0,0.0,1.0
sub2019503,0.0,1.0,0.0,0.0,0.0
sub1288912,0.0,1.0,0.0,0.0,0.0
sub5076299,0.0,1.0,0.0,0.0,0.0
sub4752347,1.0,0.0,0.0,0.0,0.0
sub5394597,1.0,0.0,0.0,0.0,0.0
sub2519408,1.0,0.0,0.0,0.0,0.0
sub4988023,0.0,0.0,0.0,1.0,0.0
sub4776476,1.0,0.0,0.0,0.0,0.0
sub4088788,0.0,1.0,0.0,0.0,0.0
sub2379839,0.0,0.0,0.0,0.0,1.0
sub1122722,1.0,0.0,0.0,0.0,0.0
sub4133574,0.0,0.0,0.0,0.0,1.0
sub5137755,0.0,1.0,0.0,0.0,0.0
sub1056304,0.0,0.0,0.0,1.0,0.0
sub4871631,0.0,0.0,0.0,0.0,1.0
sub5026091,0.0,0.0,0.0,1.0,0.0
sub3390215,0.0,0.0,0.0,1.0,0.0
sub2389945,1.0,0.0,0.0,0.0,0.0
sub3508277,0.0,1.0,0.0,0.0,0.0
sub2072670,0.0,0.0,1.0,0.0,0.0
sub5492473,0.0,1.0,0.0,0.0,0.0
sub1387493,0.0,0.0,0.0,0.0,1.0
sub1223189,1.0,0.0,0.0,0.0,0.0
sub2389641,0.0,0.0,0.0,0.0,1.0
sub2695513,0.0,0.0,0.0,1.0,0.0
sub5890984,0.0,0.0,0.0,0.0,1.0
sub1533346,1.0,0.0,0.0,0.0,0.0
sub1787846,0.0,0.0,0.0,1.0,0.0
sub1472853,0.0,0.0,1.0,0.0,0.0
sub3864043,0.0,0.0,1.0,0.0,0.0
sub3609960,0.0,0.0,0.0,1.0,0.0
sub1970697,0.0,0.0,0.0,1.0,0.0
sub4400898,0.0,0.0,0.0,1.0,0.0
