,fold_0,fold_1,fold_2,fold_3,fold_4
sub2596340,0.0,1.0,0.0,0.0,0.0
sub2623547,0.0,0.0,0.0,0.0,1.0
sub3057012,0.0,1.0,0.0,0.0,0.0
sub4411132,0.0,0.0,0.0,0.0,1.0
sub3627330,0.0,0.0,1.0,0.0,0.0
sub3707223,0.0,0.0,0.0,0.0,1.0
sub5471487,0.0,1.0,0.0,0.0,0.0
sub4043199,0.0,0.0,0.0,0.0,1.0
sub1644341,1.0,0.0,0.0,0.0,0.0
sub2196883,0.0,0.0,0.0,1.0,0.0
sub5384094,0.0,0.0,0.0,1.0,0.0
sub4249876,0.0,0.0,0.0,1.0,0.0
sub4412592,0.0,0.0,1.0,0.0,0.0
sub4271500,0.0,1.0,0.0,0.0,0.0
sub1782376,0.0,0.0,0.0,1.0,0.0
sub1442931,1.0,0.0,0.0,0.0,0.0
sub4613870,1.0,0.0,0.0,0.0,0.0
sub4562922,0.0,0.0,0.0,1.0,0.0
sub1838415,0.0,0.0,0.0,0.0,1.0
sub5082512,1.0,0.0,0.0,0.0,0.0
sub3964269,1.0,0.0,0.0,0.0,0.0
sub3445557,0.0,0.0,1.0,0.0,0.0
sub5698930,0.0,0.0,0.0,1.0,0.0
sub4323665,0.0,1.0,0.0,0.0,0.0
sub2254633,0.0,0.0,0.0,0.0,1.0
sub4810238,0.0,0.0,0.0,1.0,0.0
sub2079642,0.0,0.0,1.0,0.0,0.0
sub2745278,0.0,0.0,0.0,0.0,1.0
sub5498817,0.0,1.0,0.0,0.0,0.0
sub5669872,1.0,0.0,0.0,0.0,0.0
sub5809483,1.0,0.0,0.0,0.0,0.0
sub1548901,0.0,0.0,1.0,0.0,0.0
sub2176453,0.0,0.0,1.0,0.0,0.0
sub4257396,0.0,0.0,0.0,0.0,1.0
sub1500470,1.0,0.0,0.0,0.0,0.0
sub4812911,1.0,0.0,0.0,0.0,0.0
sub3671386,0.0,0.0,1.0,0.0,0.0
sub1939067,0.0,0.0,0.0,1.0,0.0
sub4819878,1.0,0.0,0.0,0.0,0.0
sub4752364,0.0,0.0,0.0,1.0,0.0
sub5372107,0.0,1.0,0.0,0.0,0.0
sub2595151,0.0,0.0,0.0,1.0,0.0
sub3638581,0.0,0.0,1.0,0.0,0.0
sub4658512,0.0,0.0,1.0,0.0,0.0
sub2827956,0.0,0.0,0.0,0.0,1.0
sub4179043,0.0,1.0,0.0,0.0,0.0
sub2958549,0.0,1.0,0.0,0.0,0.0
sub2363592,0.0,0.0,1.0,0.0,0.0
sub4081188,0.0,0.0,0.0,1.0,0.0
sub1707989,1.0,0.0,0.0,0.0,0.0
sub1895061,0.0,0.0,0.0,1.0,0.0
sub4377247,0.0,1.0,0.0,0.0,0.0
sub3428378,0.0,0.0,1.0,0.0,0.0
sub5058438,0.0,0.0,0.0,1.0,0.0
sub3443862,0.0,0.0,0.0,1.0,0.0
sub1822817,1.0,0.0,0.0,0.0,0.0
sub4036417,0.0,0.0,0.0,1.0,0.0
sub4075251,0.0,0.0,0.0,1.0,0.0
sub3250495,0.0,1.0,0.0,0.0,0.0
sub4954038,0.0,1.0,0.0,0.0,0.0
sub5853014,0.0,1.0,0.0,0.0,0.0
sub1174687,0.0,1.0,0.0,0.0,0.0
sub3472917,0.0,0.0,0.0,0.0,1.0
sub1478409,0.0,0.0,0.0,1.0,0.0
sub4107120,0.0,1.0,0.0,0.0,0.0
sub2360488,0.0,0.0,0.0,0.0,1.0
sub2557168,0.0,0.0,0.0,0.0,1.0
sub4886781,1.0,0.0,0.0,0.0,0.0
sub5871678,0.0,0.0,1.0,0.0,0.0
sub1282663,1.0,0.0,0.0,0.0,0.0
sub5200237,0.0,0.0,1.0,0.0,0.0
sub4546631,0.0,1.0,0.0,0.0,0.0
sub2968089,0.0,0.0,1.0,0.0,0.0
sub3371296,0.0,1.0,0.0,0.0,0.0
sub1147697,0.0,0.0,1.0,0.0,0.0
sub4418520,0.0,0.0,0.0,0.0,1.0
sub1703047,0.0,1.0,0.0,0.0,0.0
sub1521574,0.0,1.0,0.0,0.0,0.0
sub1056783,0.0,0.0,1.0,0.0,0.0
sub3332089,0.0,0.0,0.0,0.0,1.0
sub4578767,0.0,1.0,0.0,0.0,0.0
sub4273511,0.0,0.0,0.0,1.0,0.0
sub4091256,0.0,1.0,0.0,0.0,0.0
sub5069056,0.0,0.0,0.0,0.0,1.0
sub2129999,1.0,0.0,0.0,0.0,0.0
sub4923874,0.0,1.0,0.0,0.0,0.0
sub3406075,0.0,0.0,0.0,1.0,0.0
sub4322486,0.0,1.0,0.0,0.0,0.0
sub3292861,0.0,0.0,1.0,0.0,0.0
sub2824848,0.0,0.0,1.0,0.0,0.0
sub5885100,0.0,1.0,0.0,0.0,0.0
sub4691803,0.0,0.0,0.0,1.0,0.0
sub2400126,1.0,0.0,0.0,0.0,0.0
sub3603666,1.0,0.0,0.0,0.0,0.0
sub2851235,0.0,0.0,0.0,0.0,1.0
sub1107139,0.0,0.0,1.0,0.0,0.0
sub1239027,0.0,0.0,0.0,1.0,0.0
sub2238822,0.0,1.0,0.0,0.0,0.0
sub5526871,0.0,1.0,0.0,0.0,0.0
sub2500087,0.0,0.0,0.0,1.0,0.0
sub2152478,0.0,0.0,1.0,0.0,0.0
sub4951344,0.0,0.0,1.0,0.0,0.0
sub2609898,1.0,0.0,0.0,0.0,0.0
sub4349402,0.0,0.0,0.0,1.0,0.0
sub2218460,0.0,0.0,0.0,1.0,0.0
sub3820296,0.0,0.0,1.0,0.0,0.0
sub5309103,0.0,0.0,0.0,1.0,0.0
sub3213930,0.0,0.0,0.0,1.0,0.0
sub4859547,0.0,0.0,0.0,1.0,0.0
sub4134112,0.0,0.0,0.0,0.0,1.0
sub4566181,1.0,0.0,0.0,0.0,0.0
sub4671834,0.0,0.0,0.0,0.0,1.0
sub2482768,0.0,1.0,0.0,0.0,0.0
sub4796113,0.0,1.0,0.0,0.0,0.0
sub4344705,0.0,0.0,1.0,0.0,0.0
sub1512641,1.0,0.0,0.0,0.0,0.0
sub4496928,0.0,0.0,0.0,0.0,1.0
sub1182984,0.0,1.0,0.0,0.0,0.0
sub2797198,0.0,0.0,1.0,0.0,0.0
sub3441938,0.0,0.0,0.0,0.0,1.0
sub1914778,0.0,0.0,0.0,0.0,1.0
sub3998808,0.0,1.0,0.0,0.0,0.0
sub4061018,0.0,1.0,0.0,0.0,0.0
sub2319826,0.0,1.0,0.0,0.0,0.0
sub2295224,1.0,0.0,0.0,0.0,0.0
sub4920588,0.0,0.0,1.0,0.0,0.0
sub4213891,0.0,1.0,0.0,0.0,0.0
sub3022684,0.0,1.0,0.0,0.0,0.0
sub1286194,0.0,1.0,0.0,0.0,0.0
sub4344419,0.0,0.0,0.0,1.0,0.0
sub4090157,1.0,0.0,0.0,0.0,0.0
sub2714586,1.0,0.0,0.0,0.0,0.0
sub5188731,0.0,0.0,0.0,1.0,0.0
sub1521050,0.0,0.0,0.0,1.0,0.0
sub5472058,1.0,0.0,0.0,0.0,0.0
sub3012498,1.0,0.0,0.0,0.0,0.0
sub2160931,0.0,1.0,0.0,0.0,0.0
sub3705527,0.0,1.0,0.0,0.0,0.0
sub3509351,0.0,0.0,1.0,0.0,0.0
sub5765749,0.0,1.0,0.0,0.0,0.0
sub3002663,0.0,0.0,0.0,1.0,0.0
sub2059885,1.0,0.0,0.0,0.0,0.0
sub5500960,0.0,1.0,0.0,0.0,0.0
sub2190144,0.0,0.0,0.0,0.0,1.0
sub3585622,0.0,0.0,1.0,0.0,0.0
sub2524595,1.0,0.0,0.0,0.0,0.0
sub4169523,0.0,0.0,0.0,0.0,1.0
sub1301848,0.0,0.0,1.0,0.0,0.0
sub1726679,1.0,0.0,0.0,0.0,0.0
sub4554303,0.0,0.0,0.0,1.0,0.0
sub4665477,1.0,0.0,0.0,0.0,0.0
sub3767698,0.0,0.0,0.0,1.0,0.0
sub2661481,0.0,0.0,0.0,1.0,0.0
sub2766693,0.0,0.0,1.0,0.0,0.0
sub5305415,0.0,0.0,0.0,1.0,0.0
sub5962859,1.0,0.0,0.0,0.0,0.0
sub2061411,0.0,0.0,0.0,1.0,0.0
sub1938204,0.0,0.0,0.0,1.0,0.0
sub1252125,0.0,0.0,0.0,0.0,1.0
sub5165748,0.0,1.0,0.0,0.0,0.0
sub1665359,1.0,0.0,0.0,0.0,0.0
sub2663563,0.0,0.0,1.0,0.0,0.0
sub3753016,0.0,0.0,0.0,0.0,1.0
sub4600884,0.0,0.0,0.0,1.0,0.0
sub2010770,1.0,0.0,0.0,0.0,0.0
sub1605368,0.0,0.0,0.0,1.0,0.0
sub3758234,0.0,0.0,0.0,0.0,1.0
sub4252526,0.0,0.0,0.0,0.0,1.0
sub4120524,0.0,0.0,0.0,0.0,1.0
sub4338920,0.0,0.0,0.0,0.0,1.0
sub3508924,0.0,0.0,0.0,0.0,1.0
sub2515653,0.0,0.0,0.0,0.0,1.0
sub3998205,0.0,0.0,0.0,0.0,1.0
sub5471688,0.0,1.0,0.0,0.0,0.0
sub2861349,0.0,0.0,1.0,0.0,0.0
sub5184706,0.0,0.0,0.0,0.0,1.0
sub4474294,0.0,0.0,1.0,0.0,0.0
sub3706852,1.0,0.0,0.0,0.0,0.0
sub3520843,0.0,1.0,0.0,0.0,0.0
sub4569398,0.0,1.0,0.0,0.0,0.0
sub4197189,0.0,0.0,0.0,0.0,1.0
sub3204633,1.0,0.0,0.0,0.0,0.0
sub1665713,0.0,1.0,0.0,0.0,0.0
sub5582334,1.0,0.0,0.0,0.0,0.0
sub1549675,0.0,1.0,0.0,0.0,0.0
sub5592381,0.0,0.0,0.0,1.0,0.0
sub2919070,0.0,0.0,1.0,0.0,0.0
sub3280262,0.0,0.0,0.0,0.0,1.0
sub5656967,0.0,0.0,0.0,1.0,0.0
sub3157613,0.0,0.0,0.0,0.0,1.0
sub2581240,0.0,0.0,0.0,0.0,1.0
sub1481267,0.0,0.0,0.0,0.0,1.0
sub4509459,0.0,0.0,1.0,0.0,0.0
sub2145442,0.0,0.0,1.0,0.0,0.0
sub4727318,0.0,0.0,0.0,0.0,1.0
sub1455060,1.0,0.0,0.0,0.0,0.0
sub2413098,0.0,0.0,0.0,0.0,1.0
sub1687019,0.0,0.0,0.0,0.0,1.0
sub1047434,0.0,0.0,0.0,1.0,0.0
sub4522451,0.0,0.0,0.0,0.0,1.0
sub5917844,0.0,0.0,0.0,1.0,0.0
sub1059590,0.0,1.0,0.0,0.0,0.0
sub3127223,0.0,0.0,0.0,0.0,1.0
sub1266871,0.0,0.0,0.0,0.0,1.0
sub4314399,0.0,0.0,0.0,0.0,1.0
sub4715188,0.0,1.0,0.0,0.0,0.0
sub4762527,0.0,0.0,0.0,1.0,0.0
sub5450968,0.0,0.0,0.0,0.0,1.0
sub2003963,0.0,1.0,0.0,0.0,0.0
sub2025737,0.0,1.0,0.0,0.0,0.0
sub2719816,0.0,1.0,0.0,0.0,0.0
sub5860483,0.0,0.0,0.0,0.0,1.0
sub1668087,0.0,0.0,1.0,0.0,0.0
sub5323654,0.0,0.0,1.0,0.0,0.0
sub4153139,1.0,0.0,0.0,0.0,0.0
sub1946078,0.0,0.0,0.0,0.0,1.0
sub2324799,0.0,0.0,0.0,0.0,1.0
sub5610236,0.0,0.0,1.0,0.0,0.0
sub3505621,0.0,0.0,0.0,1.0,0.0
sub5951700,1.0,0.0,0.0,0.0,0.0
sub3605940,0.0,0.0,1.0,0.0,0.0
sub2255993,0.0,0.0,0.0,1.0,0.0
sub3554917,0.0,0.0,0.0,0.0,1.0
sub1684389,0.0,0.0,1.0,0.0,0.0
sub5095726,0.0,0.0,0.0,0.0,1.0
sub3373704,0.0,0.0,0.0,1.0,0.0
sub3036509,0.0,0.0,0.0,0.0,1.0
sub1872412,0.0,0.0,0.0,1.0,0.0
sub3874596,0.0,0.0,0.0,1.0,0.0
sub5613447,1.0,0.0,0.0,0.0,0.0
sub3180266,0.0,1.0,0.0,0.0,0.0
sub4598658,0.0,0.0,1.0,0.0,0.0
sub2125828,1.0,0.0,0.0,0.0,0.0
sub1801366,0.0,1.0,0.0,0.0,0.0
sub2339865,1.0,0.0,0.0,0.0,0.0
sub1094391,1.0,0.0,0.0,0.0,0.0
sub1051227,0.0,1.0,0.0,0.0,0.0
sub2397161,0.0,1.0,0.0,0.0,0.0
sub3376261,0.0,1.0,0.0,0.0,0.0
sub2385838,0.0,1.0,0.0,0.0,0.0
sub3771224,0.0,0.0,1.0,0.0,0.0
sub5587211,0.0,0.0,0.0,0.0,1.0
sub2385429,0.0,0.0,1.0,0.0,0.0
sub2126950,1.0,0.0,0.0,0.0,0.0
sub1756388,0.0,0.0,0.0,0.0,1.0
sub2807547,0.0,1.0,0.0,0.0,0.0
sub3334860,0.0,0.0,0.0,1.0,0.0
sub5947430,0.0,0.0,1.0,0.0,0.0
sub3364085,1.0,0.0,0.0,0.0,0.0
sub4697973,1.0,0.0,0.0,0.0,0.0
sub4502599,1.0,0.0,0.0,0.0,0.0
sub3113106,1.0,0.0,0.0,0.0,0.0
sub4204967,0.0,0.0,1.0,0.0,0.0
sub3378860,0.0,0.0,1.0,0.0,0.0
sub1787447,0.0,0.0,1.0,0.0,0.0
sub5163934,0.0,0.0,1.0,0.0,0.0
sub3221284,0.0,0.0,1.0,0.0,0.0
sub1254358,1.0,0.0,0.0,0.0,0.0
sub3571387,0.0,1.0,0.0,0.0,0.0
sub1616459,0.0,0.0,1.0,0.0,0.0
sub4011805,0.0,1.0,0.0,0.0,0.0
sub2304510,0.0,0.0,1.0,0.0,0.0
sub3856640,0.0,0.0,0.0,1.0,0.0
sub4606232,0.0,0.0,0.0,1.0,0.0
sub2007975,0.0,0.0,1.0,0.0,0.0
sub4201758,0.0,0.0,0.0,0.0,1.0
sub3418515,0.0,0.0,1.0,0.0,0.0
sub2317003,0.0,1.0,0.0,0.0,0.0
sub3825032,0.0,0.0,1.0,0.0,0.0
sub4195557,1.0,0.0,0.0,0.0,0.0
sub2461823,0.0,0.0,0.0,1.0,0.0
sub5975634,0.0,0.0,0.0,0.0,1.0
sub5453687,0.0,1.0,0.0,0.0,0.0
sub4520345,0.0,0.0,1.0,0.0,0.0
sub2916529,0.0,0.0,0.0,1.0,0.0
sub3702331,0.0,1.0,0.0,0.0,0.0
sub1913659,0.0,0.0,1.0,0.0,0.0
sub5431500,0.0,1.0,0.0,0.0,0.0
sub3072640,0.0,0.0,1.0,0.0,0.0
sub2534418,0.0,1.0,0.0,0.0,0.0
sub2574915,1.0,0.0,0.0,0.0,0.0
sub2764485,1.0,0.0,0.0,0.0,0.0
sub5932236,0.0,0.0,1.0,0.0,0.0
sub3230679,0.0,1.0,0.0,0.0,0.0
sub1177073,0.0,1.0,0.0,0.0,0.0
sub3882302,0.0,1.0,0.0,0.0,0.0
sub3619355,1.0,0.0,0.0,0.0,0.0
sub3592238,0.0,0.0,0.0,1.0,0.0
sub4283747,1.0,0.0,0.0,0.0,0.0
sub2083224,0.0,0.0,0.0,0.0,1.0
sub5134191,0.0,0.0,1.0,0.0,0.0
sub4146313,0.0,0.0,0.0,1.0,0.0
sub1616276,1.0,0.0,0.0,0.0,0.0
sub3498768,1.0,0.0,0.0,0.0,0.0
sub2873589,0.0,0.0,0.0,0.0,1.0
sub3749561,0.0,0.0,0.0,1.0,0.0
sub5748300,0.0,0.0,0.0,1.0,0.0
sub5348495,0.0,0.0,0.0,1.0,0.0
sub5257963,1.0,0.0,0.0,0.0,0.0
sub4244363,0.0,1.0,0.0,0.0,0.0
sub3510564,0.0,0.0,0.0,1.0,0.0
sub3752272,0.0,0.0,1.0,0.0,0.0
sub3612680,0.0,0.0,0.0,0.0,1.0
sub1727876,0.0,0.0,0.0,0.0,1.0
sub2052063,0.0,0.0,0.0,0.0,1.0
sub2025342,1.0,0.0,0.0,0.0,0.0
sub2886034,0.0,1.0,0.0,0.0,0.0
sub5192843,0.0,1.0,0.0,0.0,0.0
sub1539739,0.0,1.0,0.0,0.0,0.0
sub5919745,0.0,0.0,0.0,1.0,0.0
sub3566913,1.0,0.0,0.0,0.0,0.0
sub1005406,0.0,0.0,0.0,1.0,0.0
sub2268050,0.0,1.0,0.0,0.0,0.0
sub2400199,0.0,0.0,0.0,1.0,0.0
sub5931572,0.0,1.0,0.0,0.0,0.0
sub3637010,0.0,1.0,0.0,0.0,0.0
sub3330493,0.0,0.0,0.0,1.0,0.0
sub3641739,0.0,0.0,0.0,0.0,1.0
sub1813316,0.0,0.0,1.0,0.0,0.0
sub1702514,0.0,0.0,0.0,1.0,0.0
sub1068203,0.0,0.0,1.0,0.0,0.0
sub5697300,0.0,1.0,0.0,0.0,0.0
sub3080314,0.0,0.0,1.0,0.0,0.0
sub5312465,1.0,0.0,0.0,0.0,0.0
sub5136731,0.0,1.0,0.0,0.0,0.0
sub5933630,0.0,0.0,1.0,0.0,0.0
sub1985946,0.0,0.0,0.0,1.0,0.0
sub3479778,1.0,0.0,0.0,0.0,0.0
sub1572520,0.0,0.0,0.0,0.0,1.0
sub3491256,0.0,0.0,0.0,0.0,1.0
sub1782266,0.0,1.0,0.0,0.0,0.0
sub2450536,1.0,0.0,0.0,0.0,0.0
sub5882788,0.0,0.0,0.0,0.0,1.0
sub4594951,1.0,0.0,0.0,0.0,0.0
sub2402382,1.0,0.0,0.0,0.0,0.0
sub3248456,0.0,0.0,1.0,0.0,0.0
sub1683151,0.0,1.0,0.0,0.0,0.0
sub4423701,1.0,0.0,0.0,0.0,0.0
sub1355782,0.0,0.0,0.0,0.0,1.0
sub1898314,0.0,1.0,0.0,0.0,0.0
sub1270706,0.0,0.0,1.0,0.0,0.0
sub3244770,0.0,0.0,0.0,0.0,1.0
sub4909640,0.0,1.0,0.0,0.0,0.0
sub4190604,1.0,0.0,0.0,0.0,0.0
sub3710390,0.0,0.0,1.0,0.0,0.0
sub3167405,0.0,1.0,0.0,0.0,0.0
sub1749480,0.0,0.0,1.0,0.0,0.0
sub2442234,1.0,0.0,0.0,0.0,0.0
sub3511396,0.0,0.0,1.0,0.0,0.0
sub5438001,0.0,1.0,0.0,0.0,0.0
sub2596869,1.0,0.0,0.0,0.0,0.0
sub4593892,0.0,0.0,1.0,0.0,0.0
sub1177580,0.0,1.0,0.0,0.0,0.0
sub1932215,0.0,0.0,0.0,1.0,0.0
sub3614863,0.0,0.0,0.0,1.0,0.0
sub5173114,0.0,0.0,0.0,0.0,1.0
sub4418878,0.0,1.0,0.0,0.0,0.0
sub1795802,0.0,0.0,0.0,1.0,0.0
sub3556489,0.0,1.0,0.0,0.0,0.0
sub2831336,0.0,0.0,0.0,1.0,0.0
sub3657708,0.0,1.0,0.0,0.0,0.0
sub1049519,0.0,0.0,1.0,0.0,0.0
sub2224276,0.0,0.0,0.0,0.0,1.0
sub1982983,0.0,1.0,0.0,0.0,0.0
sub3631351,0.0,0.0,1.0,0.0,0.0
sub5394142,1.0,0.0,0.0,0.0,0.0
sub1077691,1.0,0.0,0.0,0.0,0.0
sub2706305,0.0,0.0,0.0,0.0,1.0
sub2508128,1.0,0.0,0.0,0.0,0.0
sub3700840,1.0,0.0,0.0,0.0,0.0
sub3950174,1.0,0.0,0.0,0.0,0.0
sub1195261,0.0,1.0,0.0,0.0,0.0
sub5458694,0.0,0.0,1.0,0.0,0.0
sub2834755,1.0,0.0,0.0,0.0,0.0
sub2788792,1.0,0.0,0.0,0.0,0.0
sub5952117,0.0,0.0,0.0,1.0,0.0
sub5070279,0.0,1.0,0.0,0.0,0.0
sub1562987,0.0,0.0,1.0,0.0,0.0
sub2751128,0.0,0.0,0.0,1.0,0.0
sub3900041,0.0,1.0,0.0,0.0,0.0
sub3753445,0.0,0.0,1.0,0.0,0.0
sub2762826,0.0,0.0,0.0,1.0,0.0
sub2547856,0.0,0.0,0.0,0.0,1.0
sub2266685,0.0,1.0,0.0,0.0,0.0
sub5070251,1.0,0.0,0.0,0.0,0.0
sub3275813,0.0,0.0,0.0,0.0,1.0
sub5250572,1.0,0.0,0.0,0.0,0.0
sub3424934,0.0,0.0,1.0,0.0,0.0
sub2964350,1.0,0.0,0.0,0.0,0.0
sub1805651,0.0,0.0,1.0,0.0,0.0
sub1453480,0.0,0.0,1.0,0.0,0.0
sub5237386,0.0,1.0,0.0,0.0,0.0
sub4737449,0.0,0.0,0.0,1.0,0.0
sub4313224,0.0,0.0,1.0,0.0,0.0
sub3691985,0.0,1.0,0.0,0.0,0.0
sub2543964,0.0,1.0,0.0,0.0,0.0
sub4220542,0.0,1.0,0.0,0.0,0.0
sub4651779,0.0,0.0,0.0,1.0,0.0
sub4241811,0.0,0.0,1.0,0.0,0.0
sub2765767,1.0,0.0,0.0,0.0,0.0
sub2232210,0.0,0.0,1.0,0.0,0.0
sub4367744,0.0,0.0,0.0,0.0,1.0
sub2163013,1.0,0.0,0.0,0.0,0.0
sub5312502,0.0,0.0,1.0,0.0,0.0
sub5290533,0.0,0.0,0.0,0.0,1.0
sub1023196,0.0,1.0,0.0,0.0,0.0
sub4442760,0.0,1.0,0.0,0.0,0.0
sub1857819,1.0,0.0,0.0,0.0,0.0
sub1497278,0.0,0.0,1.0,0.0,0.0
sub1879873,0.0,0.0,1.0,0.0,0.0
sub2891885,0.0,0.0,1.0,0.0,0.0
sub5833450,0.0,0.0,0.0,1.0,0.0
sub1545627,0.0,0.0,1.0,0.0,0.0
sub3491966,0.0,0.0,0.0,0.0,1.0
sub5623161,0.0,0.0,0.0,0.0,1.0
sub2106132,1.0,0.0,0.0,0.0,0.0
sub1758224,0.0,0.0,1.0,0.0,0.0
