,fold_0,fold_1,fold_2,fold_3,fold_4
sub3393480,0.0,0.0,1.0,0.0,0.0
sub2743602,1.0,0.0,0.0,0.0,0.0
sub2850916,0.0,0.0,0.0,1.0,0.0
sub2767389,0.0,1.0,0.0,0.0,0.0
sub4088935,0.0,0.0,0.0,0.0,1.0
sub2938513,0.0,0.0,0.0,1.0,0.0
sub1665465,1.0,0.0,0.0,0.0,0.0
sub5229402,1.0,0.0,0.0,0.0,0.0
sub3765937,0.0,0.0,1.0,0.0,0.0
sub2439669,0.0,0.0,1.0,0.0,0.0
sub2935650,0.0,0.0,0.0,0.0,1.0
sub2637246,0.0,0.0,1.0,0.0,0.0
sub1400522,0.0,0.0,0.0,1.0,0.0
sub2766951,0.0,0.0,1.0,0.0,0.0
sub5859117,1.0,0.0,0.0,0.0,0.0
sub3002856,0.0,0.0,0.0,1.0,0.0
sub1705927,0.0,1.0,0.0,0.0,0.0
sub5911186,0.0,1.0,0.0,0.0,0.0
sub1354158,0.0,1.0,0.0,0.0,0.0
sub3400111,0.0,0.0,0.0,0.0,1.0
sub2167564,1.0,0.0,0.0,0.0,0.0
sub4751008,0.0,0.0,0.0,0.0,1.0
sub4221144,0.0,0.0,1.0,0.0,0.0
sub5001828,0.0,1.0,0.0,0.0,0.0
sub3265223,0.0,0.0,0.0,0.0,1.0
sub1141150,0.0,0.0,0.0,0.0,1.0
sub1588533,0.0,0.0,0.0,0.0,1.0
sub5981952,0.0,0.0,0.0,0.0,1.0
sub3749997,1.0,0.0,0.0,0.0,0.0
sub2479484,0.0,0.0,0.0,1.0,0.0
sub4176210,0.0,0.0,0.0,1.0,0.0
sub4197156,0.0,1.0,0.0,0.0,0.0
sub4715609,0.0,0.0,1.0,0.0,0.0
sub4372691,0.0,1.0,0.0,0.0,0.0
sub5550027,1.0,0.0,0.0,0.0,0.0
sub3481054,0.0,1.0,0.0,0.0,0.0
sub1989801,0.0,0.0,0.0,1.0,0.0
sub2945318,0.0,0.0,0.0,0.0,1.0
sub3261102,0.0,0.0,0.0,0.0,1.0
sub1190126,0.0,1.0,0.0,0.0,0.0
sub1100116,0.0,0.0,0.0,0.0,1.0
sub2088273,0.0,0.0,0.0,1.0,0.0
sub3626870,0.0,0.0,0.0,0.0,1.0
sub1222516,0.0,0.0,0.0,0.0,1.0
sub4286026,0.0,0.0,1.0,0.0,0.0
sub4643784,0.0,0.0,0.0,1.0,0.0
sub3970769,0.0,0.0,1.0,0.0,0.0
sub5778263,0.0,0.0,0.0,1.0,0.0
sub1729584,0.0,0.0,1.0,0.0,0.0
sub2896699,0.0,0.0,1.0,0.0,0.0
sub1056246,0.0,0.0,0.0,0.0,1.0
sub2786960,0.0,0.0,0.0,0.0,1.0
sub2374504,1.0,0.0,0.0,0.0,0.0
sub3998218,0.0,0.0,0.0,0.0,1.0
sub1712147,0.0,0.0,0.0,0.0,1.0
sub4770164,0.0,0.0,1.0,0.0,0.0
sub2674750,0.0,1.0,0.0,0.0,0.0
sub1588505,0.0,1.0,0.0,0.0,0.0
sub1407969,1.0,0.0,0.0,0.0,0.0
sub4111339,1.0,0.0,0.0,0.0,0.0
sub2653372,0.0,0.0,1.0,0.0,0.0
sub2308403,0.0,0.0,0.0,0.0,1.0
sub4220372,0.0,0.0,0.0,1.0,0.0
sub4460062,1.0,0.0,0.0,0.0,0.0
sub3965789,0.0,1.0,0.0,0.0,0.0
sub3964252,0.0,1.0,0.0,0.0,0.0
sub3544023,1.0,0.0,0.0,0.0,0.0
sub5811509,0.0,1.0,0.0,0.0,0.0
sub5996314,0.0,0.0,0.0,0.0,1.0
sub1414876,0.0,0.0,0.0,0.0,1.0
sub1066875,0.0,0.0,0.0,1.0,0.0
sub3924103,1.0,0.0,0.0,0.0,0.0
sub2433453,0.0,1.0,0.0,0.0,0.0
sub2461142,0.0,0.0,1.0,0.0,0.0
sub4309038,0.0,0.0,0.0,1.0,0.0
sub4125415,0.0,0.0,1.0,0.0,0.0
sub3327679,0.0,0.0,1.0,0.0,0.0
sub3691667,0.0,0.0,0.0,1.0,0.0
sub3663597,1.0,0.0,0.0,0.0,0.0
sub4444959,0.0,1.0,0.0,0.0,0.0
sub3833230,0.0,1.0,0.0,0.0,0.0
sub1318841,0.0,0.0,1.0,0.0,0.0
sub1921423,0.0,0.0,0.0,1.0,0.0
sub4699308,0.0,0.0,0.0,0.0,1.0
sub5586077,1.0,0.0,0.0,0.0,0.0
sub1946600,1.0,0.0,0.0,0.0,0.0
sub3075544,0.0,0.0,1.0,0.0,0.0
sub4315928,0.0,0.0,1.0,0.0,0.0
sub3102059,0.0,0.0,0.0,1.0,0.0
sub4613296,0.0,0.0,0.0,1.0,0.0
sub1128600,0.0,0.0,0.0,0.0,1.0
sub2113306,0.0,1.0,0.0,0.0,0.0
sub4658104,0.0,0.0,0.0,1.0,0.0
sub2894675,1.0,0.0,0.0,0.0,0.0
sub4861341,0.0,1.0,0.0,0.0,0.0
sub4482348,0.0,0.0,0.0,0.0,1.0
sub6024774,1.0,0.0,0.0,0.0,0.0
sub3877348,0.0,0.0,1.0,0.0,0.0
sub3005035,0.0,0.0,1.0,0.0,0.0
sub4752130,1.0,0.0,0.0,0.0,0.0
sub3447641,0.0,0.0,0.0,1.0,0.0
sub2565390,1.0,0.0,0.0,0.0,0.0
sub1718968,0.0,0.0,1.0,0.0,0.0
sub1338725,0.0,0.0,0.0,1.0,0.0
sub4159038,1.0,0.0,0.0,0.0,0.0
sub3047463,1.0,0.0,0.0,0.0,0.0
sub1066170,0.0,0.0,1.0,0.0,0.0
sub2367725,0.0,1.0,0.0,0.0,0.0
sub3183924,1.0,0.0,0.0,0.0,0.0
sub3144944,1.0,0.0,0.0,0.0,0.0
sub2839458,0.0,0.0,1.0,0.0,0.0
sub4209835,0.0,0.0,1.0,0.0,0.0
sub4421149,0.0,0.0,0.0,0.0,1.0
sub2492847,1.0,0.0,0.0,0.0,0.0
sub2664893,1.0,0.0,0.0,0.0,0.0
sub1669191,0.0,0.0,1.0,0.0,0.0
sub3317832,0.0,1.0,0.0,0.0,0.0
sub3860254,0.0,0.0,0.0,1.0,0.0
sub2335957,1.0,0.0,0.0,0.0,0.0
sub1347166,0.0,0.0,0.0,0.0,1.0
sub5347098,1.0,0.0,0.0,0.0,0.0
sub3481783,0.0,1.0,0.0,0.0,0.0
sub3068025,0.0,0.0,1.0,0.0,0.0
sub2076399,0.0,0.0,0.0,1.0,0.0
sub1262356,1.0,0.0,0.0,0.0,0.0
sub3814849,0.0,1.0,0.0,0.0,0.0
sub3072218,0.0,0.0,1.0,0.0,0.0
sub5432931,0.0,0.0,0.0,1.0,0.0
sub1831389,0.0,1.0,0.0,0.0,0.0
sub4549222,0.0,0.0,0.0,0.0,1.0
sub1981485,0.0,0.0,1.0,0.0,0.0
sub3405893,0.0,0.0,1.0,0.0,0.0
sub2364111,0.0,0.0,0.0,0.0,1.0
sub3357508,1.0,0.0,0.0,0.0,0.0
sub1165041,1.0,0.0,0.0,0.0,0.0
sub6025194,1.0,0.0,0.0,0.0,0.0
sub3385634,0.0,1.0,0.0,0.0,0.0
sub2390158,0.0,0.0,0.0,0.0,1.0
sub5144433,1.0,0.0,0.0,0.0,0.0
sub3953403,0.0,0.0,0.0,0.0,1.0
sub5760217,0.0,0.0,0.0,1.0,0.0
sub4229374,1.0,0.0,0.0,0.0,0.0
sub2656531,0.0,0.0,0.0,1.0,0.0
sub4266837,0.0,1.0,0.0,0.0,0.0
sub4468838,0.0,0.0,0.0,0.0,1.0
sub3592494,0.0,0.0,1.0,0.0,0.0
sub4500067,0.0,0.0,1.0,0.0,0.0
sub2887560,0.0,0.0,0.0,0.0,1.0
sub2542250,1.0,0.0,0.0,0.0,0.0
sub2426623,1.0,0.0,0.0,0.0,0.0
sub2343906,0.0,1.0,0.0,0.0,0.0
sub3202694,0.0,0.0,1.0,0.0,0.0
sub4678456,0.0,0.0,1.0,0.0,0.0
sub4132916,0.0,0.0,0.0,0.0,1.0
sub3464921,0.0,1.0,0.0,0.0,0.0
sub4383536,0.0,0.0,0.0,0.0,1.0
sub1470222,1.0,0.0,0.0,0.0,0.0
sub2853663,1.0,0.0,0.0,0.0,0.0
sub4122890,0.0,0.0,0.0,1.0,0.0
sub3078399,0.0,1.0,0.0,0.0,0.0
sub5931391,0.0,1.0,0.0,0.0,0.0
sub1282188,0.0,0.0,0.0,1.0,0.0
sub3446744,1.0,0.0,0.0,0.0,0.0
sub4851592,0.0,1.0,0.0,0.0,0.0
sub2770642,0.0,0.0,0.0,0.0,1.0
sub2729681,0.0,0.0,1.0,0.0,0.0
sub3751390,0.0,0.0,1.0,0.0,0.0
sub2503655,1.0,0.0,0.0,0.0,0.0
sub1359299,1.0,0.0,0.0,0.0,0.0
sub4273567,0.0,0.0,0.0,0.0,1.0
sub1583030,0.0,1.0,0.0,0.0,0.0
sub3891004,1.0,0.0,0.0,0.0,0.0
sub2960616,0.0,0.0,0.0,0.0,1.0
sub3290839,0.0,0.0,0.0,0.0,1.0
sub3426277,0.0,1.0,0.0,0.0,0.0
sub4160244,0.0,1.0,0.0,0.0,0.0
sub3614078,1.0,0.0,0.0,0.0,0.0
sub2444992,0.0,0.0,1.0,0.0,0.0
sub1445330,1.0,0.0,0.0,0.0,0.0
sub1731778,0.0,0.0,1.0,0.0,0.0
sub4481151,0.0,0.0,0.0,1.0,0.0
sub2212980,0.0,0.0,0.0,1.0,0.0
sub5603115,0.0,0.0,1.0,0.0,0.0
sub4537849,0.0,1.0,0.0,0.0,0.0
sub4182055,1.0,0.0,0.0,0.0,0.0
sub4668443,0.0,1.0,0.0,0.0,0.0
sub2458091,0.0,0.0,0.0,1.0,0.0
sub1231387,0.0,1.0,0.0,0.0,0.0
sub1515795,0.0,0.0,0.0,0.0,1.0
sub2960572,0.0,0.0,0.0,0.0,1.0
sub4391528,0.0,0.0,1.0,0.0,0.0
sub3952299,0.0,0.0,0.0,1.0,0.0
sub3420337,0.0,1.0,0.0,0.0,0.0
sub2612985,0.0,0.0,0.0,0.0,1.0
sub2110108,0.0,0.0,0.0,1.0,0.0
sub4455699,0.0,0.0,0.0,0.0,1.0
sub1975885,0.0,1.0,0.0,0.0,0.0
sub1658801,1.0,0.0,0.0,0.0,0.0
sub1373148,1.0,0.0,0.0,0.0,0.0
sub4656382,0.0,1.0,0.0,0.0,0.0
sub1368040,0.0,0.0,0.0,0.0,1.0
sub1576763,0.0,0.0,0.0,0.0,1.0
sub5260004,0.0,0.0,0.0,1.0,0.0
sub1071537,0.0,1.0,0.0,0.0,0.0
sub2001643,0.0,0.0,0.0,1.0,0.0
sub4387862,0.0,0.0,0.0,1.0,0.0
sub1662026,0.0,0.0,0.0,0.0,1.0
sub2724802,0.0,0.0,0.0,0.0,1.0
sub3053963,0.0,0.0,0.0,1.0,0.0
sub2976050,1.0,0.0,0.0,0.0,0.0
sub2347386,0.0,0.0,0.0,1.0,0.0
sub3475509,0.0,0.0,0.0,1.0,0.0
sub4478993,0.0,0.0,0.0,1.0,0.0
sub2883990,0.0,1.0,0.0,0.0,0.0
sub4643071,0.0,0.0,1.0,0.0,0.0
sub2346870,0.0,0.0,1.0,0.0,0.0
sub5068692,1.0,0.0,0.0,0.0,0.0
sub2248932,0.0,0.0,0.0,0.0,1.0
sub1559222,0.0,0.0,0.0,0.0,1.0
sub1791123,0.0,0.0,0.0,0.0,1.0
sub2690207,0.0,0.0,0.0,1.0,0.0
sub2585732,0.0,0.0,1.0,0.0,0.0
sub5980866,0.0,0.0,0.0,1.0,0.0
sub1474124,0.0,0.0,0.0,0.0,1.0
sub2928804,0.0,0.0,0.0,1.0,0.0
sub5298831,0.0,1.0,0.0,0.0,0.0
sub2291448,1.0,0.0,0.0,0.0,0.0
sub1831837,0.0,1.0,0.0,0.0,0.0
sub4506193,0.0,0.0,1.0,0.0,0.0
sub5084648,1.0,0.0,0.0,0.0,0.0
sub1796956,0.0,0.0,1.0,0.0,0.0
sub2246983,0.0,0.0,0.0,0.0,1.0
sub6015685,1.0,0.0,0.0,0.0,0.0
sub4783506,0.0,0.0,0.0,0.0,1.0
sub5904155,0.0,0.0,0.0,0.0,1.0
sub3675221,0.0,0.0,1.0,0.0,0.0
sub2822371,0.0,0.0,1.0,0.0,0.0
sub2091254,0.0,1.0,0.0,0.0,0.0
sub3307675,0.0,0.0,1.0,0.0,0.0
sub4270850,0.0,0.0,0.0,0.0,1.0
sub2144649,0.0,0.0,0.0,1.0,0.0
sub4452384,0.0,0.0,0.0,1.0,0.0
sub5612894,0.0,0.0,0.0,0.0,1.0
sub2025677,1.0,0.0,0.0,0.0,0.0
sub4699699,0.0,0.0,0.0,1.0,0.0
sub4850611,0.0,1.0,0.0,0.0,0.0
sub2732051,1.0,0.0,0.0,0.0,0.0
sub3846804,0.0,0.0,1.0,0.0,0.0
sub3484870,0.0,0.0,0.0,1.0,0.0
sub4668244,0.0,0.0,0.0,1.0,0.0
sub1569979,0.0,1.0,0.0,0.0,0.0
sub2346706,1.0,0.0,0.0,0.0,0.0
sub2509388,0.0,0.0,1.0,0.0,0.0
sub4263009,0.0,1.0,0.0,0.0,0.0
sub1870332,0.0,0.0,0.0,1.0,0.0
sub2611442,0.0,1.0,0.0,0.0,0.0
sub2587218,0.0,1.0,0.0,0.0,0.0
sub1806117,0.0,1.0,0.0,0.0,0.0
sub2594707,0.0,0.0,0.0,0.0,1.0
sub4276598,0.0,0.0,0.0,1.0,0.0
sub1863340,0.0,0.0,0.0,0.0,1.0
sub3083477,0.0,0.0,0.0,1.0,0.0
sub3100769,0.0,1.0,0.0,0.0,0.0
sub1204277,1.0,0.0,0.0,0.0,0.0
sub4338306,1.0,0.0,0.0,0.0,0.0
sub4813564,0.0,0.0,1.0,0.0,0.0
sub2974532,1.0,0.0,0.0,0.0,0.0
sub2116554,0.0,1.0,0.0,0.0,0.0
sub3682773,0.0,1.0,0.0,0.0,0.0
sub3926558,0.0,0.0,1.0,0.0,0.0
sub2839895,1.0,0.0,0.0,0.0,0.0
sub3511826,0.0,1.0,0.0,0.0,0.0
sub5978224,0.0,1.0,0.0,0.0,0.0
sub4406761,0.0,0.0,1.0,0.0,0.0
sub3963190,0.0,0.0,1.0,0.0,0.0
sub4887698,0.0,0.0,1.0,0.0,0.0
sub4136150,0.0,0.0,0.0,0.0,1.0
sub4741334,0.0,0.0,0.0,0.0,1.0
sub1735784,0.0,0.0,0.0,0.0,1.0
sub2567817,0.0,0.0,0.0,0.0,1.0
sub3443037,0.0,0.0,1.0,0.0,0.0
sub2399753,0.0,0.0,1.0,0.0,0.0
sub4028847,0.0,0.0,1.0,0.0,0.0
sub1866623,1.0,0.0,0.0,0.0,0.0
sub1003319,0.0,0.0,0.0,1.0,0.0
sub4782077,1.0,0.0,0.0,0.0,0.0
sub3342924,1.0,0.0,0.0,0.0,0.0
sub4789242,1.0,0.0,0.0,0.0,0.0
sub5371568,0.0,0.0,1.0,0.0,0.0
sub3792183,1.0,0.0,0.0,0.0,0.0
sub4204199,1.0,0.0,0.0,0.0,0.0
sub4687966,0.0,0.0,0.0,0.0,1.0
sub5127242,0.0,0.0,0.0,0.0,1.0
sub1506310,0.0,0.0,0.0,0.0,1.0
sub2496771,0.0,0.0,1.0,0.0,0.0
sub3209195,0.0,0.0,0.0,0.0,1.0
sub3094387,0.0,0.0,0.0,0.0,1.0
sub1529974,0.0,0.0,0.0,0.0,1.0
sub2626733,0.0,0.0,0.0,1.0,0.0
sub3766420,1.0,0.0,0.0,0.0,0.0
sub4063708,0.0,0.0,1.0,0.0,0.0
sub3609976,0.0,0.0,0.0,1.0,0.0
sub2849700,0.0,0.0,0.0,1.0,0.0
sub1397148,0.0,0.0,0.0,0.0,1.0
sub1093717,0.0,0.0,0.0,0.0,1.0
sub4736618,1.0,0.0,0.0,0.0,0.0
sub1181555,0.0,0.0,0.0,0.0,1.0
sub2185061,0.0,1.0,0.0,0.0,0.0
sub2905628,0.0,1.0,0.0,0.0,0.0
sub5343786,0.0,0.0,0.0,1.0,0.0
sub5180433,0.0,0.0,0.0,0.0,1.0
sub4170853,0.0,1.0,0.0,0.0,0.0
sub2806604,0.0,0.0,1.0,0.0,0.0
sub1464845,0.0,1.0,0.0,0.0,0.0
sub4834133,0.0,1.0,0.0,0.0,0.0
sub4333134,0.0,0.0,0.0,1.0,0.0
sub3335672,0.0,0.0,1.0,0.0,0.0
sub1103274,1.0,0.0,0.0,0.0,0.0
sub2763424,0.0,1.0,0.0,0.0,0.0
sub4717716,0.0,1.0,0.0,0.0,0.0
sub3746551,0.0,0.0,1.0,0.0,0.0
sub5926224,0.0,0.0,1.0,0.0,0.0
sub1790498,0.0,0.0,1.0,0.0,0.0
sub1910160,0.0,0.0,0.0,0.0,1.0
sub4610560,0.0,0.0,0.0,1.0,0.0
sub1066676,0.0,0.0,1.0,0.0,0.0
sub1987042,0.0,1.0,0.0,0.0,0.0
sub5330035,1.0,0.0,0.0,0.0,0.0
sub1499075,0.0,0.0,1.0,0.0,0.0
sub4067546,0.0,0.0,0.0,0.0,1.0
sub2087263,0.0,0.0,0.0,0.0,1.0
sub3658468,0.0,1.0,0.0,0.0,0.0
sub2556919,0.0,0.0,0.0,0.0,1.0
sub4765752,1.0,0.0,0.0,0.0,0.0
sub2121303,1.0,0.0,0.0,0.0,0.0
sub2054013,1.0,0.0,0.0,0.0,0.0
sub5679288,1.0,0.0,0.0,0.0,0.0
sub2909604,0.0,0.0,0.0,1.0,0.0
sub1357252,0.0,1.0,0.0,0.0,0.0
sub4218324,0.0,0.0,0.0,0.0,1.0
sub3731192,0.0,0.0,0.0,0.0,1.0
sub3272549,0.0,0.0,0.0,0.0,1.0
sub1550196,0.0,0.0,1.0,0.0,0.0
sub3777495,0.0,0.0,0.0,0.0,1.0
sub4128331,0.0,0.0,0.0,0.0,1.0
sub2478779,0.0,1.0,0.0,0.0,0.0
sub2576933,0.0,0.0,0.0,0.0,1.0
sub1784472,0.0,0.0,0.0,0.0,1.0
sub4508643,1.0,0.0,0.0,0.0,0.0
sub2221786,0.0,1.0,0.0,0.0,0.0
sub2740107,0.0,0.0,0.0,0.0,1.0
sub3838046,0.0,1.0,0.0,0.0,0.0
sub1239136,1.0,0.0,0.0,0.0,0.0
sub2425071,0.0,0.0,1.0,0.0,0.0
sub3938798,0.0,0.0,1.0,0.0,0.0
sub1251147,0.0,1.0,0.0,0.0,0.0
sub2199460,0.0,1.0,0.0,0.0,0.0
sub1501224,1.0,0.0,0.0,0.0,0.0
sub4653730,0.0,0.0,0.0,0.0,1.0
sub2096071,0.0,0.0,1.0,0.0,0.0
sub4391030,1.0,0.0,0.0,0.0,0.0
sub1000870,1.0,0.0,0.0,0.0,0.0
sub4016385,0.0,0.0,1.0,0.0,0.0
sub4498282,0.0,1.0,0.0,0.0,0.0
sub1246870,0.0,1.0,0.0,0.0,0.0
sub3269272,1.0,0.0,0.0,0.0,0.0
sub2793133,0.0,0.0,1.0,0.0,0.0
sub5762346,0.0,0.0,0.0,1.0,0.0
sub1048046,0.0,0.0,0.0,1.0,0.0
sub2121223,0.0,0.0,1.0,0.0,0.0
sub4058807,0.0,0.0,1.0,0.0,0.0
sub3645600,0.0,1.0,0.0,0.0,0.0
sub4792057,0.0,0.0,1.0,0.0,0.0
sub4206434,0.0,0.0,0.0,1.0,0.0
sub4697767,0.0,1.0,0.0,0.0,0.0
sub2313235,0.0,0.0,1.0,0.0,0.0
sub4512605,0.0,0.0,0.0,0.0,1.0
sub3414977,0.0,1.0,0.0,0.0,0.0
sub3245782,0.0,0.0,0.0,0.0,1.0
sub2907895,0.0,1.0,0.0,0.0,0.0
sub1057020,0.0,0.0,1.0,0.0,0.0
sub3232063,0.0,0.0,0.0,0.0,1.0
sub3029699,0.0,0.0,0.0,0.0,1.0
sub2346030,0.0,1.0,0.0,0.0,0.0
sub4070540,0.0,0.0,0.0,1.0,0.0
sub2294291,0.0,0.0,1.0,0.0,0.0
sub2456523,0.0,0.0,0.0,0.0,1.0
sub1348227,0.0,1.0,0.0,0.0,0.0
sub1175362,0.0,0.0,0.0,1.0,0.0
sub1224783,0.0,0.0,0.0,1.0,0.0
sub2023891,0.0,0.0,1.0,0.0,0.0
sub4009419,1.0,0.0,0.0,0.0,0.0
sub3732271,1.0,0.0,0.0,0.0,0.0
sub2357539,0.0,0.0,0.0,0.0,1.0
sub3423547,0.0,1.0,0.0,0.0,0.0
sub4069322,0.0,0.0,0.0,1.0,0.0
sub3631468,0.0,0.0,0.0,1.0,0.0
sub3262369,0.0,0.0,0.0,1.0,0.0
sub5244157,0.0,0.0,1.0,0.0,0.0
sub3756248,0.0,0.0,0.0,1.0,0.0
sub3629238,1.0,0.0,0.0,0.0,0.0
sub3158513,0.0,0.0,1.0,0.0,0.0
sub3170380,0.0,0.0,1.0,0.0,0.0
sub3232290,0.0,0.0,1.0,0.0,0.0
sub4041749,0.0,1.0,0.0,0.0,0.0
sub2071281,0.0,0.0,0.0,0.0,1.0
sub3615660,0.0,0.0,1.0,0.0,0.0
sub2045573,1.0,0.0,0.0,0.0,0.0
sub4494191,0.0,1.0,0.0,0.0,0.0
sub1392646,0.0,1.0,0.0,0.0,0.0
sub4757109,0.0,1.0,0.0,0.0,0.0
sub4142900,0.0,1.0,0.0,0.0,0.0
sub3650686,0.0,0.0,1.0,0.0,0.0
sub5404555,0.0,1.0,0.0,0.0,0.0
sub1133991,0.0,1.0,0.0,0.0,0.0
sub3266005,0.0,0.0,1.0,0.0,0.0
sub1974142,0.0,0.0,1.0,0.0,0.0
sub4769647,0.0,0.0,0.0,1.0,0.0
sub4552665,0.0,0.0,0.0,1.0,0.0
sub3273882,1.0,0.0,0.0,0.0,0.0
sub2242401,1.0,0.0,0.0,0.0,0.0
sub4712769,0.0,0.0,0.0,0.0,1.0
sub1955979,0.0,0.0,1.0,0.0,0.0
sub4159280,1.0,0.0,0.0,0.0,0.0
sub2516795,0.0,0.0,0.0,1.0,0.0
sub4217398,0.0,0.0,0.0,1.0,0.0
sub3722698,1.0,0.0,0.0,0.0,0.0
sub3095064,0.0,0.0,0.0,0.0,1.0
sub4368016,0.0,0.0,0.0,1.0,0.0
sub4739947,0.0,0.0,0.0,1.0,0.0
sub4939742,0.0,0.0,0.0,0.0,1.0
sub1850950,0.0,0.0,0.0,0.0,1.0
sub1221528,0.0,0.0,1.0,0.0,0.0
sub4522752,0.0,0.0,0.0,0.0,1.0
sub4761183,0.0,1.0,0.0,0.0,0.0
sub2388097,1.0,0.0,0.0,0.0,0.0
sub1426301,0.0,0.0,0.0,0.0,1.0
sub4683315,0.0,1.0,0.0,0.0,0.0
sub2268666,0.0,1.0,0.0,0.0,0.0
sub4491807,0.0,0.0,0.0,0.0,1.0
sub2502903,1.0,0.0,0.0,0.0,0.0
sub2087245,1.0,0.0,0.0,0.0,0.0
sub4044953,0.0,1.0,0.0,0.0,0.0
sub2297802,1.0,0.0,0.0,0.0,0.0
sub3380829,0.0,0.0,0.0,1.0,0.0
sub2283358,0.0,0.0,1.0,0.0,0.0
sub3019708,0.0,0.0,0.0,0.0,1.0
sub3808363,1.0,0.0,0.0,0.0,0.0
sub4095747,0.0,0.0,1.0,0.0,0.0
sub1559162,0.0,1.0,0.0,0.0,0.0
sub4378470,0.0,1.0,0.0,0.0,0.0
sub1506021,0.0,0.0,1.0,0.0,0.0
sub3855212,1.0,0.0,0.0,0.0,0.0
sub5946782,0.0,0.0,1.0,0.0,0.0
sub4110305,0.0,1.0,0.0,0.0,0.0
sub3701651,1.0,0.0,0.0,0.0,0.0
sub4396429,0.0,0.0,0.0,1.0,0.0
sub4462498,0.0,1.0,0.0,0.0,0.0
sub4815231,0.0,0.0,0.0,0.0,1.0
sub4829376,0.0,0.0,0.0,1.0,0.0
sub1806599,0.0,0.0,0.0,0.0,1.0
sub3682266,0.0,1.0,0.0,0.0,0.0
sub1589068,0.0,1.0,0.0,0.0,0.0
sub2366684,1.0,0.0,0.0,0.0,0.0
sub2090320,0.0,1.0,0.0,0.0,0.0
sub1201701,0.0,0.0,0.0,1.0,0.0
sub4611409,1.0,0.0,0.0,0.0,0.0
sub4023091,0.0,1.0,0.0,0.0,0.0
sub1400786,0.0,0.0,0.0,0.0,1.0
sub5659306,1.0,0.0,0.0,0.0,0.0
sub2220360,0.0,1.0,0.0,0.0,0.0
sub4828168,0.0,1.0,0.0,0.0,0.0
sub2991855,1.0,0.0,0.0,0.0,0.0
sub4855012,1.0,0.0,0.0,0.0,0.0
sub2309875,0.0,0.0,0.0,0.0,1.0
sub3146866,0.0,0.0,0.0,1.0,0.0
sub1296828,0.0,1.0,0.0,0.0,0.0
sub3735558,0.0,1.0,0.0,0.0,0.0
sub4132965,0.0,0.0,0.0,0.0,1.0
sub2946003,0.0,1.0,0.0,0.0,0.0
sub1995107,0.0,0.0,0.0,0.0,1.0
sub3942173,0.0,0.0,1.0,0.0,0.0
sub4540986,0.0,1.0,0.0,0.0,0.0
sub1838255,0.0,1.0,0.0,0.0,0.0
sub3808932,1.0,0.0,0.0,0.0,0.0
sub3980034,0.0,0.0,0.0,0.0,1.0
sub1220574,0.0,0.0,1.0,0.0,0.0
sub5605199,1.0,0.0,0.0,0.0,0.0
sub3476014,1.0,0.0,0.0,0.0,0.0
sub4774031,0.0,1.0,0.0,0.0,0.0
sub3309957,0.0,0.0,0.0,0.0,1.0
sub3924438,0.0,0.0,0.0,0.0,1.0
sub4142650,0.0,0.0,0.0,0.0,1.0
sub2016570,0.0,0.0,1.0,0.0,0.0
sub1957901,0.0,0.0,1.0,0.0,0.0
sub1464697,0.0,0.0,0.0,1.0,0.0
sub4706713,0.0,0.0,0.0,1.0,0.0
